"TIMESTAMP_START","TIMESTAMP_END","CO2","CO2_SIGMA","H2O","H2O_SIGMA","FC","FC_SSITC_TEST","LE","LE_SSITC_TEST","ET","ET_SSITC_TEST","H","H_SSITC_TEST","G","SG","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","WD","WS","WS_MAX","USTAR","ZL","TAU","TAU_SSITC_TEST","MO_LENGTH","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","PA","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","TA_1_1_2","RH_1_1_2","T_DP_1_1_2","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","TA_1_1_4","VPD","T_SONIC","T_SONIC_SIGMA","PBLH","TS_1_1_1","TS_1_1_2","SWC_1_1_1","SWC_1_1_2","ALB","NETRAD","SW_IN","SW_OUT","LW_IN","LW_OUT","P"
202504050400,202504050430,417.3903,0.8049065,4.68392,0.0749101,0.3055634,7,1.327337,7,0.001908557,7,-8.755961,7,0.7611398,-15.02019,70.97406,4185.082,380.356,218.254,11.37146,2.378067,4.023302,0.09538736,0.3485296,0.009882774,1,7.443068,2.361926,0.3575639,0,0.277922,3.72529e-09,0.1252249,84.97137,-1.195486,70.1644,-5.936383,0.1598299,63.88541,-5.87122,-1.132998,82.63003,-3.70826,-1.09625,2.245803,0.5661917,0.4478276,116.786,4.320501,3.598188,7.043253,6.933554,0,-77.91031,-3.931276,0.9094843,234.0598,307.1294,0
202504050430,202504050500,417.4509,0.7996711,4.610633,0.05799174,0.5780068,7,1.752177,7,0.002519025,7,-10.74107,7,0.996604,-14.98216,31.94346,1220.165,143.481,86.52309,30.4472,2.186735,3.454857,0.1430054,0.1267907,0.02223193,7,20.45993,2.136526,0.3337372,0,0.4665842,3.72529e-09,0.1057186,84.98948,-1.343927,69.84928,-6.136306,-0.03669886,63.80192,-6.07352,-1.301473,82.44798,-3.902433,-1.293364,2.218364,0.3630391,0.423066,130.9347,4.220513,3.498416,7.045659,6.93315,0,-76.7871,-3.847654,0.8282931,233.9664,306.0776,0
202504050500,202504050530,418.033,0.9982436,4.428705,0.04333529,0.7048242,9,-0.281498,9,-0.0004045539,9,-9.923918,9,-3.081692,-19.26551,78.29648,4915.104,430.4216,245.2185,10.26416,2.308843,3.771407,0.09085662,0.4615381,0.008989995,9,5.620619,2.290728,0.3565658,0,0.2974311,7.450581e-09,0.1175734,85.0181,-1.706415,68.93742,-6.656128,-0.372624,62.84284,-6.592265,-1.675935,81.97284,-4.345759,-1.636818,2.222481,0.0108737,0.4205477,114.805,4.038887,3.357202,7.047838,6.864379,0,-76.85166,-3.910262,0.8792275,232.7188,304.781,0
202504050530,202504050600,417.5903,0.5659442,4.361337,0.04093816,0.178947,9,-0.1348414,9,-0.0001938153,9,-4.687162,9,0.5591106,-15.94158,135.8239,5335.981,788.2112,442.217,14.25012,2.349033,3.953602,0.06502715,0.5944625,0.004604119,9,4.363824,2.333157,0.3506935,0,0.2781608,3.72529e-09,0.1046928,85.04715,-1.575305,67.24453,-6.850661,-0.2335974,61.26514,-6.78655,-1.520561,80.01826,-4.513167,-1.486862,2.337517,0.1443312,0.2942483,113.4389,3.930332,3.219844,7.045977,6.865108,4.271428,-76.03238,-2.244124,1.266366,232.5577,305.0796,0
202504050600,202504050630,417.6419,0.5695956,4.294627,0.03777267,0.1233478,5,1.771803,5,0.002547208,5,-8.90459,5,10.44472,-6.209205,74.86008,4310.314,397.3174,228.5643,15.75012,2.671006,4.227414,0.100252,0.3041469,0.01093881,8,8.5292,2.651479,0.412712,0,0.3309681,0,0.1575429,85.07618,-1.348717,65.15251,-7.046402,0.01044525,59.29981,-6.981624,-1.314941,78.19668,-4.619707,-1.237049,2.500521,0.3828639,0.2872165,117.9665,3.87383,3.101772,7.048096,6.86961,35.2769,-63.10459,15.30442,4.707538,232.7157,306.4171,0
202504050630,202504050700,418.3413,0.4438956,4.281244,0.05599901,0.5247656,5,5.364769,5,0.007713403,5,-8.008503,5,54.77171,38.41725,65.0338,3600.59,339.6728,196.2308,10.74963,2.365556,4.201086,0.09785414,0.2862499,0.01042226,4,9.062465,2.344673,0.4678797,0,0.3335814,1.490116e-08,0.1721152,85.11337,-1.121609,63.9547,-7.073455,0.06645771,58.89233,-7.01687,-1.203022,76.8007,-4.748341,-1.155116,2.535065,0.4377881,0.2632052,118.5462,3.980749,3.085176,7.05114,6.872874,24.51073,-23.20192,71.56306,18.53686,232.4914,308.7195,0
202504050700,202504050730,419.646,0.4505856,4.502846,0.150906,0.2976294,8,14.32724,8,0.02061914,8,11.48282,8,104.4259,90.11452,28.48574,296.4408,73.69624,51.47782,14.50452,2.12105,4.430596,0.1690273,-0.08847959,0.03099444,2,-29.31896,2.077108,0.6433784,0,0.4161858,0,0.2012579,85.15232,0.3177176,60.67714,-6.399069,1.094835,57.52029,-6.36202,-0.1971568,73.98095,-4.273518,-0.1052446,2.825583,1.486876,0.5309128,1513.621,4.808772,3.378346,7.051907,6.875242,25.43005,76.75887,215.4026,54.51667,235.2073,319.3343,0
202504050730,202504050800,420.5151,0.6325303,4.590398,0.1900113,-1.441816,7,28.38371,7,0.04091418,7,47.35311,7,72.19869,62.99654,2.707496,29.27501,8.651314,4.88582,19.28409,0.8626538,2.524128,0.1924858,-0.2386507,0.03996284,6,-10.86999,0.5705272,0.6803619,0,0.4026984,1.862645e-09,0.170915,85.18978,2.940387,51.62966,-6.099711,2.741945,52.16401,-6.108984,1.498445,66.54715,-4.066112,1.586714,3.583492,3.143914,0.6664839,1882.6,5.907207,3.867068,7.04844,6.872767,22.79568,168.7708,341.8196,77.64487,239.0374,334.4413,0
202504050800,202504050830,422.8322,0.7514637,4.48517,0.3021673,-2.944003,7,67.63276,7,0.09762088,7,37.96266,7,98.16486,92.47724,54.4757,150.4169,77.46952,58.63182,217.3138,2.025602,5.219964,0.2284486,-0.1219308,0.05602489,4,-21.27542,1.806696,0.7872614,0,1.013912,7.450581e-09,0.2385551,85.21922,3.558613,48.01224,-6.446566,4.064847,46.39357,-6.42265,2.910235,58.5758,-4.410775,2.962225,4.401298,4.459751,0.5648351,1674.492,6.542546,3.83798,7.042352,6.866882,20.7802,278.2724,481.1395,99.94642,243.8537,346.7744,0
202504050830,202504050900,422.9103,0.6026478,4.157959,0.3139067,-2.773909,1,84.99877,1,0.122807,1,84.77526,1,69.29306,63.93259,43.79045,120.9066,62.26448,47.12498,230.5033,3.409112,7.472758,0.2391532,-0.2278362,0.06118337,4,-11.38594,3.220564,0.947307,0,1.156915,0,0.3280995,85.229,4.083823,42.81529,-7.455761,5.110565,39.93704,-7.407778,3.941514,51.42496,-5.167341,3.96333,5.299958,5.477883,0.5529134,1872.281,7.495032,4.035893,7.030814,6.86009,20.67768,372.1524,597.8284,123.5969,245.0635,347.1427,0
202504050900,202504050930,423.2517,0.6653805,4.042863,0.3415248,-3.682287,1,111.2378,1,0.1607932,1,134.0997,1,86.11145,82.09034,40.37064,111.4708,57.39974,43.44332,228.7916,4.284849,8.601422,0.2526129,-0.3028574,0.06816523,2,-8.565514,4.141622,1.104538,0,1.104938,1.490116e-08,0.383643,85.25318,4.486126,40.46352,-7.82758,5.654112,37.37211,-7.773194,4.438028,48.12567,-5.577842,4.471781,5.739836,6.012058,0.7036589,1928.69,8.618349,4.314402,7.009107,6.85441,20.52234,450.2986,696.493,143.1047,246.1597,349.2495,0
202504050930,202504051000,423.2932,0.809157,3.963888,0.3336784,-3.805687,1,101.1777,1,0.1463151,1,135.6284,1,117.7525,115.9817,34.86498,216.3261,71.77758,53.3273,224.1982,3.893838,7.932346,0.143565,-1.661163,0.02198684,7,-1.561635,3.721538,1.398501,0,1.075262,0,0.3676165,85.27699,4.953722,38.4113,-8.07333,6.053695,35.64855,-8.022285,4.89612,46.11615,-5.717065,4.947628,6.065675,6.40516,0.7937716,2068.767,10.5816,4.66608,6.95205,6.847697,20.1157,523.5579,787.2615,158.3461,247.8378,353.1954,0
202504051000,202504051030,423.9809,0.7555792,3.987369,0.3554874,-3.635502,1,102.6609,1,0.1485418,1,144.8339,1,147.2509,148.2927,44.08072,121.6905,62.67439,47.4355,215.1133,3.482034,8.546191,0.2532465,-0.3226241,0.06827986,3,-8.040719,3.200651,1.49012,0,1.195104,1.490116e-08,0.344577,85.2866,5.552046,37.08518,-7.995165,6.536432,34.67843,-7.949477,5.476204,44.48971,-5.659828,5.49555,6.366686,6.890598,0.8473582,1939.186,12.06969,5.032735,6.915383,6.84047,19.6848,583.9817,861.3197,169.529,250.4333,358.2424,0
202504051030,202504051100,424.0147,0.9919865,3.897752,0.3718466,-4.34019,1,129.3626,1,0.187301,1,180.6559,1,105.591,109.964,53.1834,146.8554,75.63194,57.24104,203.7345,4.181445,8.907886,0.3778543,-0.121219,0.1516092,4,-21.40036,3.734556,1.588934,0,1.792158,1.490116e-08,0.4065912,85.27587,6.190011,34.66822,-8.299099,7.280537,32.2002,-8.248734,6.173172,41.82074,-5.839402,6.206055,6.957474,7.627644,0.9370118,1671.993,13.09368,5.384678,6.894305,6.894875,19.42419,634.975,922.8284,179.2383,252.4191,361.0342,0
202504051100,202504051130,423.8601,0.8126409,3.764316,0.3495801,-3.131949,3,120.9622,3,0.1752455,3,205.6278,3,-4.116958,3.041351,53.42446,147.5015,75.97143,57.49831,195.777,4.442623,11.87977,0.377318,-0.1376429,0.1508081,3,-18.84681,4.037841,1.549617,0,1.779012,0,0.4037253,85.25974,6.755086,32.19672,-8.746594,7.895738,29.81179,-8.694212,6.816226,39.27692,-6.079172,6.839392,7.514572,8.231868,1.010597,1723.064,13.75159,5.769808,6.869394,6.902673,19.20817,674.2434,969.3072,186.1783,254.0112,362.8966,0
202504051130,202504051200,424.2152,0.8282143,3.73502,0.3694561,-3.41114,1,124.4334,1,0.1804068,1,198.6952,1,94.64312,104.3234,45.74551,126.283,65.04238,49.22763,207.4108,3.841733,8.979685,0.2933595,-0.2837273,0.09089153,3,-9.14304,3.356649,1.435338,0,1.798726,1.490116e-08,0.3810819,85.24103,7.595432,30.17016,-8.85029,8.641184,28.11008,-8.802391,7.587218,37.12631,-6.127006,7.596456,8.096023,8.97559,1.006632,1917.139,14.13543,6.084851,6.853985,6.893779,19.03261,690.1878,990.9886,188.6106,257.0409,369.231,0
202504051200,202504051230,424.8204,0.8908736,3.668319,0.3920318,-3.915802,1,149.3873,1,0.2167687,1,239.1865,1,-67.14397,-55.85739,52.02959,143.651,73.98683,55.99637,198.6063,4.101163,10.67311,0.3909054,-0.1443941,0.1608258,3,-17.96563,3.670059,1.772619,0,1.764386,-1.490116e-08,0.432327,85.21115,8.511759,27.82092,-9.094166,9.581354,25.89095,-9.045407,8.474009,34.40764,-6.335605,8.50619,8.894853,9.910802,1.084126,1740.688,14.93298,6.408103,6.862518,6.885317,19.04507,692.6919,997.1141,189.9016,259.4153,373.936,0
202504051230,202504051300,424.987,0.8492577,3.440472,0.366465,-3.597449,3,110.424,3,0.1603409,3,184.8962,3,-54.05142,-40.96115,59.67664,164.8357,84.88054,64.23934,196.0604,4.966355,10.37427,0.4635894,-0.06686182,0.2255416,4,-38.79837,4.542928,1.505204,0,2.047038,-1.490116e-08,0.4319484,85.1765,9.09743,25.07436,-9.917829,10.2902,23.16408,-9.86401,9.193581,31.34427,-6.919918,9.206409,9.672411,10.59996,1.073946,1495.743,12.2981,6.776862,6.884401,6.876062,19.25991,679.4426,984.3698,189.5823,260.3086,375.6534,0
202504051300,202504051330,424.8026,0.814814,3.06179,0.384323,-3.306029,1,124.2039,1,0.1804527,1,204.5029,1,208.1282,222.5158,50.71477,140.0533,72.12181,54.5844,212.3624,5.343197,11.20097,0.3958958,-0.1188699,0.1641096,3,-21.82327,5.086563,1.790079,0,1.601571,1.490116e-08,0.4520812,85.15062,9.649998,21.48889,-11.41365,10.91737,19.74682,-11.35726,9.790094,27.47076,-8.109718,9.803502,10.52879,11.19389,1.034848,1663.535,14.79402,7.109224,6.807653,6.941858,19.7733,645.7236,952.5706,188.3307,259.8328,378.3491,0
202504051330,202504051400,424.8426,0.7238633,2.760027,0.3600219,-2.940807,1,123.8624,1,0.1800478,1,212.8034,1,70.01094,84.7122,47.348,130.7328,67.32698,50.95615,208.0293,5.156311,10.34325,0.3583703,-0.1665817,0.1342095,1,-15.57272,4.888949,1.497171,0,1.656874,-1.490116e-08,0.4459218,85.13308,10.18194,18.69117,-12.71051,11.47752,17.14302,-12.65358,10.32141,24.4045,-9.166758,10.35169,11.2816,11.72723,1.034807,1788.546,16.67815,7.34875,6.788226,6.942732,20.26318,601.235,905.8291,183.5459,259.4728,380.5209,0
202504051400,202504051430,425.7,0.700358,2.511172,0.3244547,-2.75278,1,115.6581,1,0.1682006,1,185.4178,1,-95.45131,-81.16927,48.88264,135.0285,69.52098,52.61556,219.1653,6.385156,15.31173,0.4035989,-0.1019048,0.1699143,2,-25.45641,6.186525,1.629643,0,1.596011,2.980232e-08,0.48257,85.11755,10.61889,16.51538,-13.87373,11.93528,15.13631,-13.81659,10.8108,22.03812,-10.04368,10.79356,11.9058,12.16294,0.9336726,1590.872,16.52476,7.556851,6.765874,6.929652,20.25425,553.0537,847.381,171.6305,258.6297,381.3264,0
202504051430,202504051500,426.022,0.7395669,2.274735,0.3204817,-3.382903,1,129.7141,1,0.1886833,1,206.5452,1,-69.26605,-56.41254,43.02617,118.8405,61.18471,46.3071,227.9976,6.424297,13.83854,0.3786338,-0.1375251,0.1494071,3,-18.86296,6.257262,1.661276,0,1.451609,0,0.5310156,85.09979,10.90445,14.67527,-15.09621,12.25681,13.42195,-15.03819,11.03963,20.03449,-11.05688,11.06898,12.40699,12.46336,0.9345244,1722.741,15.61663,7.65867,6.672386,6.921013,20.54077,491.9201,776.194,159.4119,257.2342,382.0962,0
202504051500,202504051530,425.2441,0.6942675,2.161103,0.3126843,-3.154745,1,116.5687,1,0.1695903,1,174.5297,1,88.3003,99.3799,51.12636,141.2538,72.71898,55.03523,220.6909,6.065361,15.98554,0.439118,-0.07470158,0.2008246,3,-34.72657,5.850302,1.957829,0,1.603656,0,0.4963968,85.09481,11.0943,13.77155,-15.71686,12.34208,12.67791,-15.66381,11.21457,19.24713,-11.41536,11.21426,12.58343,12.53824,0.9214878,1497.713,16.12924,7.759025,6.585312,6.915687,21.04037,416.9514,687.5053,144.6126,256.6829,382.6241,0
202504051530,202504051600,425.0265,0.6203986,2.088395,0.2868399,-2.71351,1,101.2248,1,0.1472727,1,149.3735,1,-73.30388,-63.15559,52.89666,146.138,75.2373,56.94113,216.6168,6.393898,11.50829,0.4509982,-0.05904598,0.2118153,2,-43.93406,6.22906,1.548615,0,1.414546,0,0.4885884,85.09523,11.1244,13.2853,-16.12089,12.39605,12.22224,-16.0669,11.25377,18.74465,-11.71376,11.2884,12.68748,12.58579,0.7225256,1493.258,15.4918,7.840114,6.591492,6.91083,21.64218,334.9002,587.7381,127.1552,255.4275,381.1102,0
202504051600,202504051630,424.9814,0.4864044,1.946528,0.2557787,-2.007443,1,84.80894,1,0.123377,1,112.8552,1,-127.3432,-118.5536,46.60464,128.7826,66.2874,50.1677,214.0979,6.318224,13.03645,0.3651654,-0.08438454,0.1389381,1,-30.74176,6.137812,1.328349,0,1.491461,1.490116e-08,0.4634543,85.10506,11.03084,12.46392,-16.95183,12.31029,11.46607,-16.89793,11.15121,17.80716,-12.43493,11.17742,12.72227,12.48702,0.608004,1499.641,14.51462,7.871617,6.534032,6.957263,22.36722,247.8049,480.6655,107.4314,253.5794,379.0086,0
202504051630,202504051700,425.218,0.4745964,1.784429,0.3000482,-1.856876,1,71.89689,1,0.1045833,1,63.25523,1,-85.76207,-78.96941,40.56872,112.0885,57.6939,43.66476,221.9728,5.112953,10.66288,0.27386,-0.1145734,0.07819546,3,-22.64164,4.909373,1.405188,0,1.415603,1.490116e-08,0.413374,85.12596,10.97423,11.47838,-18.03389,12.15412,10.63561,-17.9847,11.05381,16.86913,-13.20835,11.07695,12.70732,12.31596,0.4154586,1647.167,13.0113,7.780946,6.486781,6.984804,23.32008,154.017,364.3475,84.84542,253.2736,378.7586,0
202504051700,202504051730,425.2846,0.3664629,2.001186,0.2167638,-1.292404,1,57.18722,1,0.08317676,1,35.1698,1,-86.29504,-81.43898,47.53752,131.3649,67.61597,51.17303,222.2743,5.941048,10.78819,0.3422108,-0.03352176,0.1221422,3,-77.38644,5.809394,1.296148,0,1.236153,-1.490116e-08,0.4236934,85.1275,10.85451,12.97255,-16.58774,12.08115,12.0018,-16.53605,10.93524,18.38806,-12.21478,10.93794,12.45303,12.26257,0.2874854,1477.071,11.41049,7.751347,6.459634,6.983635,25.23404,61.94394,246.4489,61.969,252.5433,375.0793,0
202504051730,202504051800,425.346,0.286241,2.227712,0.1768321,-0.7270118,7,52.7238,7,0.07666271,7,2.943458,7,-48.29259,-45.51514,52.41332,144.9276,74.57186,56.43542,225.3269,5.480824,9.840578,0.3473554,-0.005031573,0.1259642,1,-515.5704,5.3951,0.9803213,0,1.012426,5.960464e-08,0.4057019,85.12611,10.60631,14.68143,-15.27051,11.82471,13.59886,-15.2186,10.6327,20.18873,-11.2953,10.63781,12.02243,12.02663,0.1731123,1265.047,10.7982,7.666306,6.362664,6.982902,29.01491,-17.56207,141.7566,40.60068,253.0095,371.7274,0
202504051800,202504051830,425.365,0.3519776,2.198407,0.2123375,0.5045031,4,42.78756,1,0.06218822,1,-32.74384,2,-39.16855,-38.49823,45.09311,129.2468,64.96461,49.0823,230.8118,4.963679,10.12492,0.2872161,0.04444527,0.08626794,4,58.36684,4.824908,1.139126,0,1.168694,0,0.404861,85.13348,10.18024,14.91238,-15.44541,11.38326,13.83421,-15.39421,10.18218,20.59206,-11.43816,10.13567,11.64827,11.58217,0.2898836,172.1379,10.3378,7.523277,6.335168,6.983399,47.21612,-89.27242,46.14932,20.88749,251.8084,366.3426,0
202504051830,202504051900,425.0867,0.7409358,2.635162,0.1831668,0.9631554,3,11.46256,3,0.01663431,3,-22.80999,3,-55.90823,-57.64432,49.9734,2736.711,259.9505,150.3174,225.8989,2.571148,4.929618,0.1322215,0.3334523,0.0183861,5,7.779611,2.541812,0.7510534,0,0.391374,1.490116e-08,0.1797467,85.14222,8.528114,20.00995,-13.22009,9.87364,18.36956,-13.16136,8.571753,26.1362,-9.819361,8.475895,9.989062,10.11068,0.5199938,117.1518,9.539926,7.426491,6.299201,6.91809,17.15731,-105.9494,0.1968745,2.640604,250.0724,353.578,0
202504051900,202504051930,423.5461,0.731319,2.61379,0.1761011,0.6062983,7,4.93038,7,0.007152408,7,-12.72819,7,-43.07768,-46.94993,46.80653,2594.445,244.6401,141.3504,230.615,1.942217,6.745997,0.1030397,0.3957274,0.01118123,5,6.555344,1.843689,0.6615571,0,0.5646641,7.450581e-09,0.1670901,85.1483,8.235698,20.22582,-13.31924,9.609906,18.55819,-13.25934,8.205942,26.7202,-9.839999,8.122354,9.795534,9.844878,0.6285251,115.821,8.961232,7.208084,6.311411,6.907785,0,-107.1655,-5.701445,1.969668,248.3426,347.837,0
202504051930,202504052000,423.2453,1.049457,2.301038,0.3209213,1.837485,7,11.6508,7,0.01690344,7,-36.107,7,-40.30111,-45.64617,30.36718,1459.847,149.8895,88.14271,232.4263,2.409405,7.218174,0.1644353,0.2771263,0.02847233,8,9.360822,2.270198,1.181524,0,0.8113898,7.450581e-09,0.2359967,85.16368,8.373454,17.75274,-14.95681,9.873792,16.1603,-14.89236,8.320466,24.30341,-11.01603,8.346705,10.2843,10.08065,0.8700126,118.8705,8.518695,6.961461,6.28333,6.910792,0,-109.051,-5.606868,2.173159,246.8526,348.1235,0
202504052000,202504052030,423.5396,0.6231546,1.98034,0.1851249,1.568911,1,22.78488,1,0.03307785,1,-53.7914,1,-4.458773,-10.89755,28.5462,1346.754,139.7359,82.44012,240.7231,2.666,9.22938,0.1896794,0.2674167,0.03781197,7,9.700702,2.516738,1.444663,0,0.8400162,-7.450581e-09,0.301023,85.1857,9.010917,14.55602,-16.69613,10.43703,13.34133,-16.636,8.975444,20.69774,-12.39259,8.968162,11.01728,10.61551,0.6730631,119.2399,8.429816,6.755928,6.244479,6.914453,0,-114.6705,-6.141418,1.451786,245.7465,352.8238,0
202504052030,202504052100,424.189,1.36963,2.330642,0.13971,-3.248992,8,-0.5175626,8,-0.0007503657,8,10.65517,8,-36.88452,-43.51874,80.49759,222.4385,114.5285,86.67432,247.2467,0.7932239,3.279386,0.4164834,-0.005116206,0.1832304,6,-507.0416,0.1085632,0.6900038,0,0.5938809,0,0.2845144,85.20506,7.284098,19.22436,-14.71736,8.938046,17.32928,-14.64595,7.572984,25.24854,-11.08999,7.482438,9.502557,9.147023,0.6390518,1269.173,7.800841,6.733329,6.218898,6.918603,0,-106.7589,-6.444239,0.8854025,244.0642,343.4935,0
202504052100,202504052130,423.6349,1.736467,2.456295,0.2624158,-0.1177621,9,-0.6573349,9,-0.0009516519,9,-2.724879,9,-37.03804,-44.75074,186.1664,5380.898,950.0654,552.4202,16.02435,1.172972,3.925297,0.03318653,2.630414,0.001169691,9,0.9862058,1.059051,1.126066,0,0.3558464,0,0.08240202,85.21096,5.766772,22.77164,-14.11108,7.30158,20.75255,-14.04429,6.07648,29.08341,-10.75281,5.86301,8.23619,7.520726,1.660718,109.7676,7.427502,6.490321,6.19059,6.923009,0,-97.01122,-5.233612,0.3762584,243.2038,334.6051,0
202504052130,202504052200,421.9598,0.8426576,3.155812,0.2130157,0.7734508,7,6.811314,7,0.009842485,7,-19.48088,7,-1.644313,-11.61125,40.46132,1977.199,200.9595,117.7734,4.620117,2.442338,4.596907,0.1401886,0.2408965,0.02101801,3,10.76865,2.403234,0.6674998,0,0.3922795,0,0.1832491,85.22099,4.08581,32.52084,-10.97023,5.438814,29.77786,-10.90914,4.095112,40.43182,-8.176335,4.137582,6.353482,5.718251,0.5846448,120.4007,7.295487,6.149957,6.196322,6.932544,0,-98.11085,-5.115371,0.8810306,237.879,329.9934,0
202504052200,202504052230,422.04,0.8145426,3.382597,0.08748903,1.177459,3,7.442788,3,0.01074897,3,-28.91416,3,-27.85471,-38.86151,20.96208,788.3561,93.71314,56.66207,13.05179,2.198565,5.668584,0.1918806,0.1401691,0.03945842,3,18.50714,2.116683,0.8398282,0,0.5020755,7.450581e-09,0.2158212,85.2266,3.489204,36.31605,-10.07507,4.844411,33.22122,-10.01325,3.505876,44.79297,-7.369978,3.536107,5.792927,5.143059,0.50087,128.8121,7.017282,5.971952,6.294996,6.942273,0,-95.39662,-5.021393,1.059111,237.7766,327.0927,0
202504052230,202504052300,421.9866,0.4356113,3.435428,0.06516052,0.9545526,1,10.68349,1,0.01542544,1,-33.02259,1,-16.05407,-27.78766,53.38707,153.7365,77.07409,58.21468,14.47186,3.574776,6.433636,0.2561669,0.06701828,0.07040351,2,38.7078,3.538327,0.7053957,0,0.5135382,-1.490116e-08,0.2923903,85.24128,3.241576,37.55076,-9.87312,4.544738,34.43892,-9.813482,3.246963,46.34598,-7.165922,3.232606,5.566193,4.847828,0.391674,150.7694,6.805803,5.650062,6.280073,6.931407,0,-94.57547,-4.786604,0.8044711,238.5723,327.5567,0
202504052300,202504052330,421.5326,0.4395378,3.36417,0.09028958,1.114821,1,11.48675,1,0.01658213,1,-39.52731,1,-12.34628,-24.83798,53.86756,154.9574,77.73938,58.7201,15.5033,3.868698,6.94295,0.2791656,0.0620811,0.08368045,1,41.78614,3.840974,0.9066194,0,0.4793627,-2.235174e-08,0.3150923,85.2481,3.083259,37.19027,-10.14042,4.422404,34.02571,-10.07925,3.050078,46.46276,-7.315467,3.092013,5.553761,4.719018,0.37972,154.1154,6.619276,5.466434,6.273476,6.870717,0,-95.7659,-4.662582,1.004408,236.4409,326.5399,0
202504052330,202504060000,421.6396,0.3757373,3.327879,0.0570297,0.8796115,1,11.42781,1,0.01649484,1,-41.71347,1,-8.234853,-21.26454,53.69925,153.6271,77.34044,58.43489,12.31955,4.538652,7.68336,0.3236343,0.0420995,0.1125307,1,61.61902,4.506173,0.812895,0,0.5685614,0,0.3667156,85.25428,2.90888,37.2535,-10.27205,4.20825,34.16348,-10.21271,2.908939,46.38114,-7.466493,2.899974,5.458826,4.501353,0.3795549,175.6728,6.435364,5.276588,6.215385,6.877622,0,-98.28804,-4.921918,0.6514154,233.8548,326.5695,0
202504060000,202504060030,421.2309,0.3213272,3.291045,0.06257262,0.7067126,1,9.246242,1,0.01333905,1,-35.72589,1,-9.866104,-23.36577,51.802,148.823,74.71675,56.44129,10.78723,4.279461,8.151867,0.2804487,0.05546176,0.08467068,1,46.7733,4.257673,0.7962026,0,0.4581,1.490116e-08,0.3323955,85.25332,2.365751,38.28478,-10.4126,3.660626,35.10592,-10.35342,2.361055,47.74372,-7.593602,2.357753,5.17658,3.949834,0.3641488,159.5362,6.233686,5.142176,6.222679,6.885698,0,-96.8977,-4.938698,0.5957533,232.7836,324.1469,0
202504060030,202504060100,420.9267,0.405592,3.250784,0.05660749,0.9988494,1,11.03179,1,0.01591043,1,-47.35981,1,-11.90639,-25.82533,55.70633,159.98,80.34959,60.6962,11.24243,4.48773,8.509508,0.3078646,0.05566205,0.1021434,1,46.605,4.4572,0.9168228,0,0.5511032,1.490116e-08,0.333207,85.25026,2.082443,38.60294,-10.56737,3.372808,35.40396,-10.50841,2.060825,48.32642,-7.71557,2.070915,5.051989,3.658374,0.4735391,159.3533,6.014968,4.962463,6.230244,6.89321,0,-97.31604,-4.894837,0.6323761,230.8938,322.6826,0
202504060100,202504060130,420.2346,0.4814294,3.223356,0.06249557,0.99089,2,8.989778,1,0.01295887,1,-33.73144,1,-10.19883,-24.633,49.5961,143.4699,71.7073,54.15011,5.649963,3.928888,6.380406,0.2304352,0.09437218,0.05733044,1,27.48829,3.899224,0.6383079,0,0.500533,-1.490116e-08,0.2883861,85.24165,1.539947,39.78068,-10.67611,2.841156,36.44196,-10.61659,1.5314,49.81499,-7.813106,1.561895,4.785135,3.123807,0.3655166,138.5742,5.767565,4.797307,6.237913,6.879964,0,-96.34146,-4.863622,0.8063774,229.0504,319.7219,0
202504060130,202504060200,419.988,0.3109123,3.20715,0.0481339,0.7617545,1,8.91983,1,0.01285548,1,-35.15369,1,-9.650421,-24.47976,51.23464,147.8334,74.01368,55.89826,5.439331,3.912186,6.954033,0.2500142,0.07706622,0.06753619,1,33.66105,3.872856,0.7406251,0,0.5644108,2.980232e-08,0.3004312,85.23866,1.324668,40.18742,-10.73953,2.637392,36.7787,-10.67947,1.321014,50.40114,-7.855406,1.35323,4.690174,2.91837,0.3124428,145.2838,5.561627,4.607706,6.180259,6.82781,0,-95.01373,-4.824184,0.7794901,229.3677,318.7778,0
202504060200,202504060230,419.7796,0.4794396,3.201604,0.05194305,0.565515,1,7.533848,1,0.01085367,1,-29.88638,1,-5.669928,-20.90583,50.87673,146.9543,73.52346,55.52526,4.718689,3.886311,5.964967,0.2302726,0.08388002,0.05737593,1,30.92667,3.854097,0.5558608,0,0.5308541,-1.490116e-08,0.279144,85.2335,0.899604,41.37122,-10.76129,2.189875,37.90405,-10.70218,0.9029934,51.7877,-7.895061,0.924447,4.462489,2.469967,0.3294688,142.3116,5.357211,4.420556,6.17004,6.834786,0,-93.24958,-4.784485,0.659862,229.3165,317.1217,0
