DATETIME_END,TA_1_1_1,NETRAD_1_1_1,P_1_1_1,G_2_1_1,SG_2_1_1,T_CANOPY_1_1_1,SWC_3_1_1,TS_3_1_1,SWC_3_2_1,TS_3_2_1,SWC_3_3_1,TS_3_3_1,SWC_3_4_1,TS_3_4_1,SWC_3_5_1,TS_3_5_1,SWC_3_6_1,TS_3_6_1,SWC_3_7_1,TS_3_7_1
2025-03-12 07:00:00,-0.309,-41.357,0.0,-47.42,-12.668,-4.224,1.8275000000000001,1.5955,0.4945,3.7969999999999997,3.6005000000000003,6.148,6.452,6.934,12.999500000000001,7.1114999999999995,12.8375,7.04,14.7235,6.513
2025-03-12 08:00:00,3.492,61.085,0.0,0.7715000000000005,12.9765,3.0455,1.8675000000000002,1.7814999999999999,0.07150000000000001,3.448,3.518,5.8420000000000005,6.4165,6.7475000000000005,12.9565,7.0285,12.796,7.0295000000000005,14.669,6.523
2025-03-12 09:00:00,7.2219999999999995,193.3665,0.0,43.0835,32.3855,11.964500000000001,1.9235,3.1125,0.2835,3.51,3.503,5.589,6.4665,6.5715,13.019,6.945,12.6845,6.998,14.692499999999999,6.533
2025-03-12 10:00:00,10.0125,306.56449999999995,0.0,106.98349999999999,53.044,21.180500000000002,2.0415,6.795999999999999,0.20500000000000002,4.494,3.6475,5.43,6.3685,6.3975,13.087499999999999,6.8309999999999995,12.7135,6.9565,14.83,6.533
2025-03-12 11:00:00,11.9015,382.467,0.0,142.792,57.415,27.992,2.123,10.0105,0.3245,6.1865,3.5265,5.505,6.6365,6.2645,13.030999999999999,6.7285,12.721499999999999,6.9155,14.7515,6.513
2025-03-12 12:00:00,13.6525,428.718,0.0,152.748,53.384,31.453,2.235,13.025,0.4585,8.063,3.784,5.825,6.4695,6.194,12.9775,6.6455,12.466000000000001,6.8735,14.5915,6.512499999999999
2025-03-12 13:00:00,14.8095,437.8235,0.0,144.2305,41.153999999999996,32.4835,2.1905,15.6485,0.4485,10.088000000000001,3.6125,6.37,6.5075,6.2165,13.1055,6.5635,12.846499999999999,6.8215,14.9,6.492
2025-03-12 14:00:00,15.373000000000001,387.9355,0.0,106.75200000000001,18.786,29.188,2.1870000000000003,17.317999999999998,0.6525,11.8695,3.637,7.106,6.3735,6.352,12.9725,6.5235,12.7325,6.7705,14.8155,6.471500000000001
2025-03-12 15:00:00,15.135,193.94549999999998,0.0,45.864999999999995,-10.0925,20.9495,2.285,17.2835,0.418,13.0205,3.333,7.9205,6.0920000000000005,6.6105,12.9335,6.5545,12.735,6.729,14.6715,6.431
2025-03-12 16:00:00,15.405000000000001,227.99349999999998,0.0,46.44,3.7125000000000004,21.950499999999998,1.8215,16.1305,0.74,13.256499999999999,3.6965,8.626999999999999,6.638,6.931,12.9145,6.5969999999999995,12.702,6.709,15.081,6.4305
2025-03-12 17:00:00,15.11,60.701,0.0,-1.2515,-22.0595,15.349,1.9375,15.501,0.6515,13.2635,3.726,9.16,6.496,7.2745,13.1125,6.711,12.620000000000001,6.6985,14.892499999999998,6.41
2025-03-12 18:00:00,13.657,-63.462,0.0,-29.392000000000003,-27.3095,9.352,1.8305,13.854500000000002,0.7605,12.9065,3.6985,9.556000000000001,6.4595,7.618,12.847999999999999,6.855499999999999,12.524999999999999,6.73,14.754999999999999,6.4
2025-03-12 19:00:00,11.3015,-75.241,0.0,-44.9825,-27.908,5.156,1.6755,11.9015,0.5165,12.1105,3.6045,9.7805,6.463,7.8805,13.0775,7.0115,12.600999999999999,6.7715,14.786,6.41
2025-03-12 20:00:00,10.1885,-82.9735,0.0,-43.215,-20.823999999999998,4.5504999999999995,2.0015,10.2835,0.6950000000000001,11.152999999999999,3.8025,9.8,6.464499999999999,8.153,13.0885,7.188,13.118500000000001,6.8445,15.2035,6.4205000000000005
2025-03-12 21:00:00,9.183499999999999,-78.242,0.0,-43.836,-19.1655,2.8760000000000003,1.722,9.198,0.374,10.3235,4.0145,9.6785,6.481,8.3005,13.379999999999999,7.3335,12.184,6.916499999999999,15.128499999999999,6.441
2025-03-12 22:00:00,8.7295,-74.205,0.0,-48.5745,-19.1485,1.025,1.337,8.1835,0.6605,9.538499999999999,3.435,9.461,6.4055,8.3945,13.0235,7.4585,12.5655,6.9895,14.675,6.462
2025-03-12 23:00:00,8.099,-74.9915,0.0,-42.36150000000001,-13.2635,1.084,1.1605,7.246,0.40099999999999997,8.797,3.7465,9.202,6.5600000000000005,8.4145,12.835,7.573,12.653500000000001,7.062,15.036,6.503
2025-03-13 00:00:00,7.999,-73.33,0.0,-41.289500000000004,-12.672,0.635,1.598,6.604,0.5445,8.151,3.627,8.943,6.705,8.3825,13.528500000000001,7.6355,12.445,7.1555,14.945,6.544499999999999
2025-03-13 01:00:00,7.387499999999999,-45.8375,0.0,-37.4815,-8.7665,0.9445,1.8835000000000002,5.981,0.3315,7.6145,3.4535,8.623000000000001,6.4655000000000005,8.3285,13.6035,7.708500000000001,12.822500000000002,7.2175,14.5555,6.5954999999999995
2025-03-13 02:00:00,7.3405000000000005,-31.799,0.0,-23.0215,-3.252,3.1365,1.9874999999999998,5.7785,0.4315,7.129,3.691,8.346499999999999,6.462,8.212499999999999,13.1375,7.729,12.8965,7.269500000000001,14.768,6.6265
2025-03-13 03:00:00,6.0365,-36.242000000000004,0.0,-24.009,-4.792,2.6235,1.641,5.802,0.015,6.9015,3.362,8.0725,6.576499999999999,8.116,13.4685,7.729,12.849,7.332,14.3525,6.668
2025-03-13 04:00:00,6.5455000000000005,-22.8935,0.0,-18.421,-2.2715,3.767,1.555,5.6545,0.33099999999999996,6.6850000000000005,3.723,7.841,6.3495,7.9799999999999995,13.423,7.708,12.55,7.363,15.0705,6.6785
2025-03-13 05:00:00,6.01,-19.581,0.0,-14.508,-1.2125,3.8365,1.2785,5.7245,0.47000000000000003,6.542,3.4105,7.622,6.4615,7.874499999999999,13.166,7.686,12.6405,7.3735,14.926,6.74
2025-03-13 06:00:00,5.4185,-29.671999999999997,0.0,-21.8825,-6.023,2.4915000000000003,2.1165000000000003,5.616,0.17650000000000002,6.4585,3.7649999999999997,7.4755,6.4645,7.7485,13.26,7.634,13.082999999999998,7.405,14.454,6.7505
2025-03-13 07:00:00,6.582,-7.5355,0.0,-11.087,1.073,4.449,1.8225,5.4135,0.3705,6.2844999999999995,3.6945,7.339499999999999,6.493,7.633,13.1005,7.571,12.884,7.4045000000000005,14.430499999999999,6.792
2025-03-13 08:00:00,8.600999999999999,26.249,0.0,5.3525,8.6485,7.567,1.8815,5.7285,0.2575,6.2275,3.5324999999999998,7.194,6.4239999999999995,7.539,13.192,7.5295000000000005,13.018,7.384,14.9525,6.802
2025-03-13 09:00:00,9.974499999999999,71.747,0.0,23.226999999999997,12.9595,10.763000000000002,1.6305,6.702,0.27,6.4185,3.5599999999999996,7.1015,6.415,7.4445,13.174,7.4775,12.693000000000001,7.373,15.042,6.823
2025-03-13 10:00:00,10.105,177.9445,0.0,42.823,21.922,13.9895,1.7389999999999999,7.808999999999999,0.306,6.895,3.5564999999999998,7.061,6.5765,7.3515,13.087,7.4245,12.8255,7.362500000000001,14.878499999999999,6.843
2025-03-13 11:00:00,10.716000000000001,230.1365,0.0,49.489000000000004,22.3945,15.614,1.733,9.0095,0.376,7.52,3.715,7.104,6.468500000000001,7.289,13.0835,7.3725000000000005,12.697,7.3415,14.89,6.843
2025-03-13 12:00:00,11.905000000000001,402.18100000000004,0.0,85.0535,32.3665,21.713,1.79,10.385,0.3865,8.2015,3.6155,7.231,6.507,7.2485,13.096,7.330500000000001,12.8235,7.321,14.8565,6.833
2025-03-13 13:00:00,12.297,309.8065,0.0,67.791,12.759500000000001,19.5845,1.799,12.9375,0.41200000000000003,9.347000000000001,3.4695,7.4625,6.355499999999999,7.2490000000000006,13.0595,7.29,12.724,7.310499999999999,14.818999999999999,6.843
2025-03-13 14:00:00,11.898499999999999,182.9485,0.0,32.543,0.279,15.7585,1.6795,12.813500000000001,0.39649999999999996,10.288,3.4385,7.809,6.457,7.322,13.085999999999999,7.3,12.674,7.2895,14.850000000000001,6.843
2025-03-13 15:00:00,11.4625,201.05700000000002,0.0,34.68,8.0085,16.267,1.9815,12.299,0.726,10.527000000000001,3.83,8.1555,6.7085,7.4275,13.2375,7.2795000000000005,12.6625,7.269,15.189,6.843
2025-03-13 16:00:00,10.556000000000001,91.0595,0.0,12.179,-8.6175,12.938500000000001,1.659,12.2525,0.356,10.669,3.787,8.4725,6.5515,7.574,13.021,7.3115000000000006,12.5345,7.259,14.6405,6.8225
2025-03-13 17:00:00,9.871500000000001,29.635999999999996,0.0,-2.372,-11.2485,10.815,1.438,11.68,0.4615,10.6655,3.6605,8.706,6.329,7.7315000000000005,13.0625,7.353,12.9715,7.2585,15.074,6.8125
2025-03-13 18:00:00,8.586500000000001,-41.2615,0.0,-22.3865,-16.997999999999998,7.148,1.5095,10.6345,0.459,10.417,3.6635,8.875,6.4595,7.8885000000000005,13.041,7.4265,12.6325,7.2795000000000005,14.746500000000001,6.843
2025-03-13 19:00:00,8.309999999999999,-38.1895,0.0,-21.528,-11.836500000000001,6.5275,1.5985,9.6145,0.279,9.913,3.599,8.9375,6.5085,7.993500000000001,13.246,7.489,12.736,7.3004999999999995,14.529499999999999,6.843
2025-03-13 20:00:00,6.9005,-20.968,0.127,-23.235,-10.8935,5.5905000000000005,1.9209999999999998,8.905,0.8300000000000001,9.435500000000001,3.4425,8.893999999999998,6.4455,8.0985,12.7035,7.5725,12.688,7.3215,14.780999999999999,6.843
2025-03-13 21:00:00,2.5895,-12.315999999999999,0.508,-54.198,-27.891,2.667,1.459,8.114,0.6845,8.9915,3.5305,8.818,6.2905,8.151,13.2025,7.624499999999999,12.734,7.3735,14.2675,6.854
2025-03-13 22:00:00,2.553,-17.404,0.0,-45.962999999999994,-13.0105,2.7495,1.5715,6.807499999999999,0.4905,8.2955,3.8045,8.667000000000002,6.3675,8.171,12.975000000000001,7.6775,13.030999999999999,7.394500000000001,14.9315,6.874499999999999
2025-03-13 23:00:00,3.136,-28.1035,0.0,-36.048,-8.981,2.9095,1.7475,6.176,0.1395,7.594,3.42,8.4535,6.4885,8.16,13.5175,7.708500000000001,12.6925,7.436,14.828,6.895
2025-03-14 00:00:00,2.7845,-30.167,0.0,-35.3505,-9.053999999999998,2.5545,1.936,5.7364999999999995,0.301,7.0954999999999995,3.697,8.199,6.47,8.097000000000001,12.8855,7.75,12.5185,7.4675,15.062999999999999,6.906000000000001
2025-03-14 01:00:00,3.2655000000000003,-27.308,0.0,-37.191500000000005,-9.815,1.9035,2.233,5.3195,0.5905,6.680999999999999,3.4575,7.9455,6.295,8.0115,13.256,7.74,12.649999999999999,7.4990000000000006,15.0885,6.9265
2025-03-14 02:00:00,2.795,-42.448,0.0,-39.2205,-10.024999999999999,1.123,2.2065,4.8345,0.1295,6.2795,3.9314999999999998,7.683,6.5705,7.896,13.111,7.739000000000001,12.936,7.5195,14.5825,6.968
2025-03-14 03:00:00,2.364,-54.6115,0.0,-48.515,-14.818000000000001,-0.306,2.2475,4.2695,0.213,5.8585,3.6615,7.4215,6.527,7.8004999999999995,13.4455,7.7075,12.718499999999999,7.52,15.006499999999999,6.978
2025-03-14 04:00:00,1.7085,-57.618,0.0,-48.576499999999996,-10.864,-1.0135,1.49,3.5055,0.4495,5.359,3.829,7.180999999999999,6.464,7.6535,12.5805,7.665,12.69,7.53,14.7425,6.9885
2025-03-14 05:00:00,1.44,-72.4505,0.0,-44.876000000000005,-8.9265,-1.6995,2.096,2.936,0.2335,4.806,3.8914999999999997,6.9005,6.67,7.5175,12.823,7.6025,13.001,7.519,14.9185,7.009
2025-03-14 06:00:00,0.7435,-86.856,0.0,-43.786500000000004,-8.506,-2.5410000000000004,1.8304999999999998,2.4275,0.0905,4.355,3.5615,6.6115,6.523,7.359999999999999,12.6355,7.529,13.187,7.509,15.004,7.019500000000001
2025-03-14 07:00:00,0.33799999999999997,-59.36450000000001,0.0,-44.4285,-10.4755,-2.569,1.871,1.99,0.062,3.9375,3.6665,6.3134999999999994,6.5365,7.193,13.033999999999999,7.455,12.776,7.4985,14.846499999999999,7.0295000000000005
2025-03-14 08:00:00,1.371,79.0185,0.0,-32.7225,-3.4735,-0.2955,2.0405,1.776,0.253,3.5629999999999997,3.5955,6.0465,6.5085,7.0065,13.05,7.3725000000000005,12.5455,7.4565,14.761,7.009
2025-03-14 09:00:00,2.6879999999999997,233.52249999999998,0.0,4.426,17.7155,4.092,2.0175,2.159,0.1725,3.3515,3.779,5.750500000000001,6.371,6.83,13.0445,7.288,12.688,7.425,14.7635,7.019
2025-03-14 10:00:00,3.88,366.2595,0.0,51.878,31.436999999999998,9.056,1.982,4.3294999999999995,0.157,3.7030000000000003,3.5875000000000004,5.519,6.3525,6.644,13.052499999999998,7.1625,12.5745,7.3725,14.8245,6.9990000000000006
2025-03-14 11:00:00,4.9385,457.2195,0.0,72.9585,33.001,13.2315,1.8119999999999998,6.305,0.303,4.6419999999999995,3.7705,5.4305,6.3305,6.48,13.216000000000001,7.050000000000001,12.636,7.330500000000001,15.006499999999999,6.9985
2025-03-14 12:00:00,5.6965,506.2055,0.0,82.9045,31.4945,16.056,2.005,8.4335,0.07050000000000001,5.7585,3.4395,5.5135000000000005,6.4265,6.3475,13.001999999999999,6.945,12.745000000000001,7.2684999999999995,14.889,6.9670000000000005
2025-03-14 13:00:00,6.3805,509.185,0.0,78.4405,24.709,17.328,2.0295,10.129999999999999,0.1245,7.031000000000001,3.5635000000000003,5.7415,6.102,6.276,13.026,6.852,12.934000000000001,7.216,15.176,6.957
2025-03-14 14:00:00,6.3815,471.6535,0.0,61.1245,14.812,16.39,2.137,11.0525,0.431,8.1125,3.8495,6.109,6.391,6.2669999999999995,13.1345,6.7705,12.654499999999999,7.1434999999999995,14.759,6.9155
2025-03-14 15:00:00,5.8415,274.613,0.0,21.6325,-5.463,12.0225,2.074,11.117,0.435,8.814499999999999,3.5885,6.5504999999999995,6.4384999999999994,6.3605,12.869,6.729,12.7645,7.0915,14.8935,6.8740000000000006
2025-03-14 16:00:00,5.726,207.3795,0.0,7.5555,-4.5889999999999995,10.725999999999999,2.0875,10.1085,0.358,8.9455,3.7535,6.932,6.4195,6.4945,13.0825,6.708500000000001,12.8585,7.0395,14.939,6.853
2025-03-14 17:00:00,5.154,62.5595,0.0,-15.1975,-15.195,6.519500000000001,2.0625,9.5495,0.47750000000000004,8.794,3.5709999999999997,7.2305,6.569,6.649,12.8895,6.720000000000001,12.891,6.988,14.956,6.8325
2025-03-14 18:00:00,3.2845,-70.8365,0.0,-47.7825,-25.6315,0.6615,2.0015,8.030000000000001,0.307,8.4125,3.827,7.385,6.4555,6.792999999999999,13.183499999999999,6.750500000000001,12.7715,6.987500000000001,14.8485,6.8015
2025-03-14 19:00:00,1.5675,-86.8565,0.0,-58.1755,-23.909,-2.1775,1.983,6.186,0.3105,7.6075,3.473,7.4350000000000005,6.438,6.897,13.082999999999998,6.803,12.626000000000001,6.947,14.947,6.7705
2025-03-14 20:00:00,0.0905,-78.2655,0.0,-59.067499999999995,-20.2575,-3.8225,1.686,4.741,0.0895,6.672499999999999,3.613,7.3385,6.4825,7.01,13.242,6.874499999999999,12.7775,6.968,14.934000000000001,6.75
2025-03-14 21:00:00,0.2535,-56.315,0.0,-53.048500000000004,-15.6415,-2.4105,2.087,3.627,0.2745,5.8135,3.583,7.1080000000000005,6.478,7.019,13.0495,6.8955,12.6745,6.968,15.016,6.74
2025-03-14 22:00:00,0.339,-42.893,0.0,-38.379000000000005,-6.797,-1.3835,1.5915,3.2565,0.392,5.1585,3.6455,6.797,6.567,6.997,13.475,6.9254999999999995,12.915,6.9885,14.7605,6.729
2025-03-14 23:00:00,1.7845,-24.825,0.0,-28.6495,-3.5545,0.404,1.621,3.1245,0.013,4.7385,3.519,6.5184999999999995,6.3895,6.904,12.8925,6.926,12.605,7.009,15.225999999999999,6.719
2025-03-15 00:00:00,1.643,-24.939999999999998,0.0,-23.4345,-1.9335,0.5305,2.071,3.1915,0.345,4.500500000000001,3.8914999999999997,6.252000000000001,6.586,6.79,13.489,6.9155,13.297,6.998,14.5545,6.7295
2025-03-15 01:00:00,1.295,-27.4,0.0,-25.0825,-3.8365,0.20900000000000002,2.2855,3.1295,0.194,4.3495,3.359,6.0275,6.301,6.666,13.497499999999999,6.8735,12.343499999999999,6.9985,15.149999999999999,6.73
2025-03-15 02:00:00,1.135,-22.708,0.0,-22.8235,-2.9015,0.345,2.519,2.9935,0.1215,4.191,3.6319999999999997,5.843500000000001,6.529999999999999,6.542,13.241,6.8215,12.6035,6.988,14.9585,6.729
2025-03-15 03:00:00,0.12499999999999997,-17.003500000000003,0.0,-21.0845,-2.0700000000000003,0.0315,2.3345000000000002,2.9139999999999997,0.158,4.0515,3.3805,5.670999999999999,6.3870000000000005,6.4185,13.111,6.7705,13.337,6.978,14.8745,6.6985
2025-03-15 04:00:00,-0.9934999999999999,-44.216,0.0,-28.897,-7.601,-1.9295,2.0735,2.703,0.34450000000000003,3.9015,3.6745,5.519,6.579,6.2955,13.1885,6.718,12.93,6.9565,15.0055,6.708500000000001
2025-03-15 05:00:00,-1.5735000000000001,-59.675,0.0,-39.4155,-10.7105,-4.413,1.6475,2.1875,0.158,3.6995,3.492,5.367,6.34,6.1925,13.006,6.625500000000001,12.786999999999999,6.9155,14.998000000000001,6.698
2025-03-15 06:00:00,-1.8615,-52.162000000000006,0.0,-39.1715,-8.552,-3.9775,2.1165000000000003,1.5225,0.2175,3.3035,3.425,5.224,6.372,6.0695,13.273499999999999,6.5535,12.749,6.885,14.961500000000001,6.678
2025-03-15 07:00:00,-2.3434999999999997,-16.322499999999998,0.0,-36.6395,-7.288,-3.3155,2.0805,1.112,0.354,2.9305,3.4530000000000003,5.012499999999999,6.4475,5.9575,13.261,6.5015,12.671,6.8629999999999995,15.029499999999999,6.657
2025-03-15 08:00:00,-0.4385,72.9205,0.0,0.43599999999999994,10.997,2.0535,1.9155,1.411,0.0515,2.6925,3.6145,4.821,6.433,5.835,13.1495,6.4190000000000005,12.856,6.8015,14.8675,6.657
2025-03-15 09:00:00,1.5434999999999999,,0.0,,26.322,9.046,1.7894999999999999,2.9735,0.055,2.9205,3.5495,4.641500000000001,6.492,5.721500000000001,13.3165,6.3365,12.7035,6.749499999999999,14.957,6.625500000000001
2025-03-15 10:00:00,2.574,281.6565,0.0,78.37349999999999,39.4735,15.02,2.0629999999999997,5.5735,0.184,3.8775,3.509,4.5745000000000005,6.512499999999999,5.561,13.1325,6.2455,12.764,6.708,14.8735,6.585
2025-03-15 11:00:00,4.5295,342.12199999999996,0.0,113.2885,39.7645,20.6525,1.952,8.4365,0.176,5.207000000000001,3.5685000000000002,4.7075,6.4030000000000005,5.4895,13.067499999999999,6.1725,12.8325,6.6465,14.8885,6.564
2025-03-15 12:00:00,6.5024999999999995,425.895,0.0,83.28,25.058999999999997,18.728,2.19,10.526499999999999,0.2765,6.794499999999999,3.5164999999999997,4.9925,6.6615,5.441,13.096,6.0805,12.664000000000001,6.5945,14.783000000000001,6.533
2025-03-15 13:00:00,7.4505,547.5055,0.0,91.45349999999999,28.899,21.387,2.051,11.4795,0.3315,7.936999999999999,3.4255000000000004,5.468999999999999,6.505,5.5125,13.0545,6.01,12.822,6.5435,14.859,6.5225
2025-03-15 14:00:00,7.429,441.148,0.0,64.8,10.748,18.217,2.1885,12.663499999999999,0.391,8.964500000000001,3.6385,5.968,6.3415,5.625,12.982500000000002,6.01,12.708,6.5015,14.987,6.471500000000001
2025-03-15 15:00:00,7.2325,374.9545,0.0,38.06,1.4495,15.496,2.0069999999999997,12.3335,0.173,9.6325,3.542,6.48,6.4065,5.7995,13.0105,6.0009999999999994,12.6405,6.451,14.8285,6.43
2025-03-15 16:00:00,7.0665,241.43200000000002,0.0,15.169,-6.356,12.318999999999999,1.908,11.7355,0.3845,9.822500000000002,3.521,6.943,6.415,6.034000000000001,13.025,6.061999999999999,12.7655,6.4305,14.917,6.42
2025-03-15 17:00:00,5.519,91.4145,0.0,-18.37,-19.145,6.9755,2.2225,10.638000000000002,0.342,9.674,3.4695,7.2945,6.3475,6.249499999999999,13.123999999999999,6.124,12.774000000000001,6.41,14.6995,6.379
2025-03-15 18:00:00,4.6015,-52.8675,0.0,-42.1345,-25.042499999999997,2.3194999999999997,1.904,8.957999999999998,0.434,9.15,3.7415,7.521,6.5415,6.484999999999999,13.116,6.226000000000001,12.7245,6.4205000000000005,14.8245,6.3685
2025-03-15 19:00:00,2.989,-94.11699999999999,0.0,-53.213,-24.051000000000002,-0.771,1.7225000000000001,7.209,0.21700000000000003,8.345500000000001,3.4210000000000003,7.5809999999999995,6.523,6.659000000000001,12.991,6.2985,12.5765,6.4615,14.9195,6.348
2025-03-15 20:00:00,2.024,-87.97649999999999,0.0,-52.435500000000005,-19.061999999999998,-2.126,1.3395,5.8045,0.6525,7.4315,3.709,7.496,6.5785,6.7829999999999995,13.339500000000001,6.4215,12.694500000000001,6.4725,15.068999999999999,6.348
2025-03-15 21:00:00,1.541,-83.80850000000001,0.0,-54.5835,-18.499499999999998,-3.1425,2.135,4.6655,0.351,6.5815,3.609,7.3165,6.3745,6.864,12.9275,6.4830000000000005,12.254000000000001,6.534000000000001,14.685500000000001,6.348
2025-03-15 22:00:00,0.7085,-77.51650000000001,0.0,-53.104,-15.74,-4.6505,1.526,3.788,0.41000000000000003,5.824,3.8815,7.045999999999999,6.395,6.8629999999999995,13.368,6.574999999999999,12.9795,6.544499999999999,14.882,6.338
2025-03-15 23:00:00,0.971,-74.90100000000001,0.0,-52.8105,-14.4555,-5.037000000000001,1.8515000000000001,2.9219999999999997,0.5065,5.125,3.795,6.7445,6.378,6.8015,12.6675,6.606,12.337499999999999,6.596,14.7865,6.3485
2025-03-16 00:00:00,0.978,-78.18549999999999,0.0,-47.522999999999996,-11.2305,-4.038,2.1035,2.263,0.227,4.483499999999999,3.4055,6.4255,6.364,6.7379999999999995,13.001999999999999,6.6259999999999994,12.414000000000001,6.6265,14.815999999999999,6.369
2025-03-16 01:00:00,1.4289999999999998,-79.0735,0.0,-38.289500000000004,-5.999,-3.338,1.6865,1.9645,0.3025,3.9875,3.3840000000000003,6.107,6.715,6.604,13.599499999999999,6.6365,12.779,6.6475,14.8625,6.379
2025-03-16 02:00:00,0.7415,-80.56899999999999,0.0,-37.2475,-6.4585,-3.7750000000000004,1.7785,1.7675,0.8739999999999999,3.6310000000000002,3.9654999999999996,5.8115000000000006,6.511,6.4695,12.836500000000001,6.605,13.2135,6.667,14.872499999999999,6.3895
2025-03-16 03:00:00,0.18800000000000003,-78.4055,0.0,-40.328500000000005,-8.6265,-4.3545,1.8744999999999998,1.4175,0.011,3.324,3.5140000000000002,5.5169999999999995,6.515,6.3149999999999995,13.403500000000001,6.5634999999999994,12.675999999999998,6.657500000000001,15.342500000000001,6.41
2025-03-16 04:00:00,0.13599999999999998,-76.9485,0.0,-36.34,-5.3565000000000005,-4.76,1.5935,1.099,0.76,2.999,3.3049999999999997,5.274,6.3705,6.161,12.972000000000001,6.492,12.6785,6.667,14.9125,6.4105
2025-03-16 05:00:00,-0.024999999999999994,-73.22399999999999,0.0,-40.706500000000005,-8.2395,-5.4704999999999995,1.63,0.7315,0.366,2.694,3.221,5.0215,6.4765,5.9975000000000005,13.137,6.4395,12.147,6.657,15.302,6.43
2025-03-16 06:00:00,-2.5495,-67.31450000000001,0.0,-36.6455,-4.3975,-7.231,1.666,0.31,0.164,2.3425,3.5469999999999997,4.779999999999999,6.3985,5.834,13.0095,6.3475,12.6665,6.6259999999999994,15.007,6.41
2025-03-16 07:00:00,-1.7770000000000001,-31.174500000000002,0.0,-40.912,-11.3905,-5.2055,1.4625,0.029,0.1475,2.041,3.56,4.539,6.5195,5.6715,12.9025,6.265499999999999,12.468499999999999,6.5945,14.8325,6.41
2025-03-16 08:00:00,1.092,90.10950000000001,0.0,-11.4225,4.448,2.3305,1.683,0.34199999999999997,0.07550000000000001,1.842,3.45,4.3100000000000005,6.381,5.529,13.061499999999999,6.172000000000001,12.5845,6.5435,14.8215,6.388999999999999
2025-03-16 09:00:00,3.687,213.743,0.0,58.2305,40.459,12.384,1.8235,1.4905,0.1515,1.94,3.62,4.1105,6.3925,5.356999999999999,13.126999999999999,6.0600000000000005,12.7025,6.512499999999999,14.864999999999998,6.379
2025-03-16 10:00:00,6.296,320.21000000000004,0.0,114.5635,54.4345,20.3775,1.892,5.336,0.04,2.9305,3.393,3.9844999999999997,6.4315,5.205,13.0825,5.9575,12.7835,6.4704999999999995,14.7865,6.3475
2025-03-16 11:00:00,7.8095,405.7315,0.0,134.1715,51.331500000000005,25.683500000000002,2.0535,8.504999999999999,0.2215,4.746,3.525,4.099,6.4505,5.0745000000000005,13.0205,5.8455,12.684000000000001,6.409000000000001,14.805,6.3075
2025-03-16 12:00:00,10.083,429.6325,0.0,144.10250000000002,47.705,29.707,2.0260000000000002,11.5555,0.191,6.583,3.4565,4.4719999999999995,6.317,5.016,13.2,5.754,12.6485,6.3375,14.8695,6.3165
2025-03-16 13:00:00,11.6785,404.52549999999997,0.0,127.339,34.946,28.901,2.096,13.9565,0.4605,8.6075,3.484,5.0475,6.3309999999999995,5.088,13.0705,5.693,12.772,6.276,14.844999999999999,6.266
2025-03-16 14:00:00,13.008,391.6155,0.0,111.1885,26.4785,28.658,2.3280000000000003,15.3855,0.8300000000000001,10.186499999999999,3.3805,5.779,6.4445,5.2415,13.1595,5.6434999999999995,12.639,6.2245,14.859,6.2455
2025-03-16 15:00:00,14.443,365.512,0.0,67.872,2.4225000000000003,22.6725,2.3205,15.841000000000001,0.486,11.3605,3.592,6.5665,6.4030000000000005,5.4955,12.834,5.6845,12.696,6.184,14.7595,6.214499999999999
2025-03-16 16:00:00,14.381,206.3515,0.0,32.1055,-7.95,18.3375,2.2270000000000003,15.08,0.3705,11.866499999999998,3.6189999999999998,7.269,6.2755,5.8215,13.074,5.7465,12.6915,6.1530000000000005,14.734,6.164
2025-03-16 17:00:00,13.689,8.0665,0.0,-3.9025,-20.691499999999998,12.517,1.919,13.776499999999999,0.5595,11.802,3.675,7.8525,6.431,6.1690000000000005,13.131499999999999,5.849,12.716999999999999,6.143,14.7425,6.1635
2025-03-16 18:00:00,12.0375,-49.6015,0.0,-22.8315,-21.9635,8.346,1.5325000000000002,12.085,0.309,11.324,3.636,8.249500000000001,6.468,6.508,13.074,6.002000000000001,12.6135,6.154,14.719999999999999,6.122
2025-03-16 19:00:00,10.699,-65.9965,0.0,-38.971000000000004,-24.7905,4.716,1.8265,10.418,0.444,10.576,3.577,8.437999999999999,6.550000000000001,6.7955000000000005,13.011,6.156000000000001,12.615,6.1955,14.8035,6.1129999999999995
2025-03-16 20:00:00,9.415,-66.18950000000001,0.0,-39.8455,-19.627,2.9080000000000004,1.9955,8.989999999999998,0.5435,9.7325,3.5835,8.488,6.4,7.042999999999999,13.2865,6.33,12.328,6.2465,14.95,6.123
2025-03-16 21:00:00,7.6555,-62.9925,0.0,-44.1315,-17.8615,0.718,1.612,7.7495,0.749,8.9235,3.5404999999999998,8.3915,6.4735,7.208,12.3985,6.474,12.408000000000001,6.3285,15.213000000000001,6.133
2025-03-16 22:00:00,4.1815,-60.132000000000005,0.0,-45.203500000000005,-17.4065,0.01150000000000001,2.3385,6.6925,0.5740000000000001,8.127,3.7085,8.21,6.4315,7.301,13.9565,6.6175,12.2525,6.4105,14.626000000000001,6.1335
2025-03-16 23:00:00,3.1405000000000003,-57.718500000000006,0.0,-43.2255,-14.658999999999999,-0.4545,1.1835,5.8645,0.1025,7.4245,3.2405,7.9665,6.3595,7.332,13.826,6.7204999999999995,13.0515,6.4725,15.334499999999998,6.1739999999999995
