"TIMESTAMP_START","TIMESTAMP_END","ALB","NETRAD","SW_IN","SW_OUT","LW_IN","LW_OUT","T_CANOPY","T_SI111_body","PPFD_IN","VWC_1_1_1","Ka_1_1_1","T_1_1_1","BulkEC_1_1_1","VWC_1_2_1","Ka_1_2_1","T_1_2_1","BulkEC_1_2_1","VWC_1_3_1","Ka_1_3_1","T_1_3_1","BulkEC_1_3_1","VWC_1_4_1","Ka_1_4_1","T_1_4_1","BulkEC_1_4_1","VWC_1_5_1","Ka_1_5_1","T_1_5_1","BulkEC_1_5_1","VWC_1_6_1","Ka_1_6_1","T_1_6_1","BulkEC_1_6_1","VWC_1_7_1","Ka_1_7_1","T_1_7_1","BulkEC_1_7_1","VWC_1_8_1","Ka_1_8_1","T__1_8_1","BulkEC_1_8_1","VWC_1_9_1","Ka_1_9_1","T_1_9_1","BulkEC_1_9_1","WS","WD","LWmV_1_1_1","LWMDry_1_1_1","LWMCon_1_1_1","LWMWet_1_1_1","LWmV_1_1_2","LWMDry_1_1_2","LWMCon_1_1_2","LWMWet_1_1_2"
202503311530,202503311600,21.85885,117.3852,265.8111,58.07474,317.8495,408.2007,17.536,17.95894,578.8987,0.1018361,5.952059,15.25958,0,0.1209938,6.801818,13.65438,0.0075674,0.1539485,8.396168,11.06774,0.0688982,0.1075114,6.197886,10.29333,0.0359566,0.0663375,4.527303,10.18362,0,0.079743,5.04247,10.60171,0.0123018,0.0832181,5.180547,10.6238,0,0.0480846,3.87047,10.75659,0,0.1358019,7.497484,10.66802,0.0276485,6.313161,211.9792,260.0434,100,0,0,259.2752,100,0,0
202503311600,202503311630,21.97403,84.13089,221.2741,48.61838,315.7155,404.2403,16.65286,17.62528,481.3874,0.103055,6.004439,15.06481,0,0.1196783,6.741655,13.70147,0.0122644,0.154031,8.40037,11.26882,0.0686291,0.1089172,6.259548,10.42526,0.0320659,0.0659371,4.512341,10.22744,0.0002647,0.0742796,4.829166,10.6238,0.01332,0.080229,5.061671,10.60171,0,0.0455337,3.782775,10.73443,0,0.137457,7.577347,10.66802,0.0292239,5.053971,220.6624,260.1421,100,0,0,259.4077,100,0,0
202503311630,202503311700,22.18971,51.33642,186.6785,41.41408,306.2535,400.1815,15.84377,17.55664,403.3458,0.0993445,5.845709,14.82254,0,0.115806,6.566113,13.70147,0.0102899,0.1462953,8.010953,11.44821,0.0680209,0.1040292,6.046466,10.53549,0.0340083,0.0686718,4.615014,10.29333,0,0.0774252,4.951412,10.64593,0.0139645,0.0805963,5.076202,10.60171,0,0.044369,3.743067,10.71228,0,0.1354951,7.482728,10.64593,0.0273101,4.664963,225.0505,260.2711,100,0,0,259.5742,100,0,0
202503311700,202503311730,22.3381,4.651834,122.7056,27.40911,302.7161,393.3608,14.55224,17.16875,263.3532,0.1028063,5.993733,14.5816,0,0.118613,6.693134,13.63085,0.0109846,0.1491503,8.1536,11.56066,0.0678519,0.111935,6.392943,10.69015,0.0341481,0.0701638,4.671518,10.35925,0,0.0762721,4.906423,10.64593,0.0117158,0.0821724,5.138801,10.57962,0,0.0457279,3.789416,10.71228,0,0.1336479,7.394187,10.69015,0.0260687,5.695704,228.7519,260.4879,100,0,0,259.796,100,0,0
202503311730,202503311800,22.28074,-22.053,84.18994,18.68991,300.7184,388.2714,13.55752,16.77808,168.4131,0.1007863,5.907135,14.29425,0,0.1172614,6.63182,13.53686,0.0106053,0.1462629,8.009345,11.67333,0.0660695,0.1098667,6.301366,10.80093,0.0313643,0.0699814,4.664589,10.40325,0,0.082239,5.141455,10.66802,0.0133295,0.0789579,5.011536,10.57962,0,0.0476656,3.855999,10.71228,0,0.1329236,7.359618,10.64593,0.0209922,5.042861,216.8151,260.6505,100,0,0,260.002,100,0,0
202503311800,202503311830,15.86243,-63.16625,32.2818,7.198833,293.3113,381.5606,12.17417,16.37428,64.03264,0.104678,6.074536,13.91397,0,0.1216331,6.831155,13.39627,0.008367699,0.1471196,8.05201,11.7637,0.0677388,0.1188053,6.701877,10.91192,0.0339125,0.0732985,4.791347,10.49136,0,0.0806507,5.078355,10.69015,0.0089914,0.0805278,5.073492,10.57962,0,0.0469384,3.830942,10.69015,0,0.1345039,7.435152,10.66802,0.0287969,4.398185,212.0283,260.8507,100,0,0,260.2186,100,0,0
202503311830,202503311900,0,-72.28825,1.301583,0.6688889,306.9886,379.9095,12.13303,15.87528,4.51413,0.1021076,5.963708,13.56036,0,0.1158816,6.569517,13.23275,0.0100335,0.1488222,8.137142,11.85421,0.0691778,0.1132956,6.453548,11.02319,0.0336299,0.0668487,4.546437,10.55755,0,0.0784018,4.989681,10.71228,0.011068,0.0790251,5.014181,10.57962,0,0.0450485,3.76621,10.66802,0,0.133427,7.383636,10.64593,0.0275995,6.117051,228.4648,260.9575,100,0,0,260.3407,100,0,0
202503311900,202503311930,0,-69.33116,-0.8486388,0.1885,310.5736,378.8677,11.96792,15.71294,0,0.1016499,5.94408,13.20944,0,0.1183187,6.67976,13.0234,0.0076768,0.1450484,7.949049,11.87686,0.0710788,0.1090101,6.263634,11.09005,0.0358808,0.0685496,4.610402,10.6238,0,0.0752482,4.866643,10.73443,0.0116207,0.0799364,5.050106,10.60171,0,0.0461169,3.802735,10.69015,0,0.1320948,7.320155,10.66802,0.0230937,6.149334,226.5663,260.9334,100,0,0,260.3004,100,0,0
202503311930,202503312000,0,-64.43674,-0.8154444,0.1772778,312.6063,376.0503,11.43058,15.26391,0,0.1007342,5.904908,12.90747,0,0.1187285,6.698383,12.83807,0.0100684,0.1469375,8.042934,11.92221,0.065968,0.1112443,6.362287,11.15704,0.0338054,0.0703076,4.67698,10.69015,0,0.0771854,4.942041,10.77874,0.0092713,0.0796503,5.038812,10.60171,0,0.043057,3.69859,10.66802,0,0.1344034,7.43034,10.64593,0.0283061,5.622803,235.2545,261.0034,100,0,0,260.3895,100,0,0
202503312000,202503312030,0,-65.37155,-0.7896389,0.1739167,311.9557,376.3637,11.58394,15.01822,0,0.1013806,5.932546,12.6535,0,0.1162228,6.584895,12.63049,0.0102694,0.1452637,7.959721,11.92221,0.0678692,0.1100084,6.307617,11.22409,0.0341276,0.0676924,4.57811,10.73443,0.000537,0.0776576,4.960506,10.80093,0.0130303,0.0802928,5.06419,10.60171,0,0.0456613,3.787136,10.66802,0,0.1341556,7.41847,10.64593,0.0266088,6.853574,226.1983,261.0179,100,0,0,260.3811,100,0,0
202503312030,202503312100,0,-67.25019,-0.816361,0.1867778,308.6835,374.9306,11.30272,14.7103,0,0.0997505,5.862971,12.40084,0,0.1184386,6.685207,12.46963,0.0112844,0.1476282,8.077396,11.92221,0.0684093,0.1100116,6.307761,11.29122,0.0355349,0.0681217,4.594267,10.77874,0,0.0794074,5.029235,10.8453,0.0120183,0.0797437,5.042501,10.6238,0,0.0462648,3.807807,10.66802,0,0.1334124,7.38294,10.6238,0.0268184,6.801251,225.367,261.097,100,0,0,260.4506,100,0,0
202503312100,202503312130,0,-71.44263,-0.8592499,0.2081944,302.3542,372.7294,10.83397,14.41408,0,0.1015485,5.939734,12.19512,0,0.1171589,6.627183,12.33218,0.0077377,0.144973,7.945312,11.89953,0.0672287,0.1108249,6.343708,11.33602,0.0368213,0.0701389,4.67057,10.8453,0,0.0785782,4.996606,10.86752,0.0115637,0.0800646,5.05517,10.6238,0,0.0460352,3.799935,10.64593,0,0.1325389,7.341286,10.6238,0.0252598,7.034713,231.9999,261.1859,100,0,0,260.5355,100,0,0
202503312130,202503312200,0,-71.25236,-0.8448888,0.2054722,300.8442,371.0462,10.48906,14.09095,0,0.1015373,5.939255,11.99032,0,0.1172617,6.631833,12.14956,0.0068746,0.1459707,7.994814,11.85421,0.0669861,0.1091268,6.268765,11.35845,0.0340692,0.0697628,4.656298,10.91192,0.0001442,0.0790198,5.013968,10.91192,0.0112918,0.0809956,5.092028,10.66802,0,0.0446059,3.751129,10.64593,0,0.132345,7.332056,10.6238,0.021735,6.895116,232.0169,261.2747,100,0,0,260.6224,100,0,0
202503312200,202503312230,0,-76.92042,-0.9091111,0.2191944,292.9889,368.781,10.0223,13.62677,0,0.1020045,5.959281,11.80896,0,0.1160488,6.577052,12.01303,0.0086316,0.1498771,8.190112,11.83157,0.06982,0.109383,6.280043,11.38085,0.0375577,0.0702643,4.675333,10.93417,0.0006543,0.0811109,5.096598,10.95642,0.0119976,0.0827358,5.161274,10.64593,0,0.0461407,3.803553,10.64593,0,0.1338178,7.402311,10.6238,0.0326573,6.503442,224.2937,261.4342,100,0,0,260.7895,100,0,0
202503312230,202503312300,0,-90.75634,-1.037667,0.2820833,276.7988,366.2353,9.380466,13.35968,0,0.0990498,5.833192,11.58319,0,0.1174401,6.639909,11.87686,0.009565001,0.1477939,8.085674,11.78631,0.0698197,0.1108765,6.345995,11.38085,0.0347468,0.0687877,4.619389,10.97866,0,0.0782371,4.983218,10.97866,0.0082982,0.080833,5.08558,10.66802,0,0.0465237,3.81669,10.64593,0,0.1328091,7.354159,10.6238,0.0270025,6.658448,225.9722,261.5622,100,0,0,260.9191,100,0,0
202503312300,202503312330,0,-101.679,-1.168611,0.3192778,261.2523,361.4434,8.30619,12.9349,0,0.102446,5.978238,11.38085,0,0.1196639,6.740998,11.7185,0.0059354,0.1488361,8.137838,11.7637,0.0670891,0.1083893,6.236355,11.40332,0.0384414,0.0694066,4.642797,11.00094,0,0.0797309,5.041995,11.00094,0.0145212,0.0798582,5.047019,10.69015,0,0.0428888,3.69291,10.64593,0,0.1347677,7.447802,10.60171,0.0233311,5.557202,231.8328,261.7468,100,0,0,261.1183,100,0,0
202503312330,202504010000,0,-106.9112,-1.164833,0.3805833,256.9366,362.3024,8.507381,12.82801,0,0.1001207,5.878735,11.17935,0,0.1184061,6.683729,11.58319,0.007363,0.1486993,8.130983,11.69592,0.0690831,0.1091662,6.270499,11.42575,0.0348668,0.0705928,4.687824,11.02319,0,0.078998,5.013113,11.06774,0.0123271,0.0823605,5.146298,10.69015,0,0.0466579,3.821298,10.66802,0,0.1344931,7.434638,10.6238,0.0255977,7.501247,231.1758,261.8266,100,0,0,261.2027,100,0,0
202504010000,202504010030,0,-106.203,-1.174778,0.3389444,256.3208,361.01,8.239389,12.69199,0,0.101482,5.936886,10.97866,0,0.1139978,6.484937,11.40332,0.006042,0.1462734,8.009865,11.65081,0.0720366,0.1071123,6.180438,11.42575,0.0357384,0.0679591,4.588144,11.06774,0.0015068,0.0783699,4.988426,11.06774,0.010908,0.0787003,5.001406,10.71228,0,0.04368,3.719679,10.64593,0,0.1324483,7.336972,10.60171,0.0266945,7.141642,236.1687,261.9292,100,0,0,261.2832,100,0,0
202504010030,202504010100,0,-102.8181,-1.186083,0.31625,255.7878,357.1036,7.416751,12.08398,0,0.0987572,5.820779,10.82312,0,0.1154315,6.54926,11.26882,0.008234,0.1483189,8.111928,11.58319,0.0702727,0.1091147,6.268233,11.40332,0.0375041,0.069744,4.655584,11.09005,2.71e-05,0.0807713,5.083133,11.09005,0.0131026,0.0780692,4.976633,10.73443,0,0.0454069,3.778442,10.6238,0,0.1336914,7.396266,10.6238,0.030453,5.063548,227.9663,262.1528,100,0,0,261.5334,100,0,0
202504010100,202504010130,0,-102.163,-1.1555,0.3324167,256.1577,356.8327,7.379129,11.85298,0,0.1026544,5.9872,10.6238,0,0.1159154,6.571044,11.11236,0.0075555,0.1472479,8.05841,11.53814,0.0705784,0.1099223,6.303821,11.38085,0.0353643,0.072128,4.746426,11.11236,0,0.0803154,5.065086,11.11236,0.0117384,0.081471,5.110897,10.75659,0,0.0466697,3.821706,10.64593,0,0.1304131,7.240405,10.6238,0.0276186,5.687922,228.5462,262.2558,100,0,0,261.6525,100,0,0
202504010130,202504010200,0,-101.3741,-1.140194,0.3044167,256.5699,356.4994,7.280646,11.81718,0,0.100753,5.905713,10.42526,0,0.1157092,6.561754,10.97866,0.0074779,0.1464141,8.016862,11.47067,0.0698218,0.1103875,6.324364,11.35845,0.0332124,0.071098,4.707068,11.11236,0,0.0814475,5.109964,11.15704,0.0114633,0.0817539,5.122145,10.77874,0,0.0453468,3.776389,10.66802,0,0.1347685,7.447838,10.60171,0.0285377,5.798173,229.8279,262.3261,100,0,0,261.7126,100,0,0
202504010200,202504010230,0,-101.9831,-1.147611,0.3338056,255.6471,356.1488,7.26033,11.48504,0,0.1001131,5.878411,10.27133,0,0.1178903,6.660315,10.82312,0.0066146,0.1475661,8.07429,11.42575,0.0696881,0.110696,6.338005,11.33602,0.0374637,0.068899,4.623596,11.11236,0.0009744,0.0813072,5.104391,11.15704,0.0123687,0.0796964,5.040634,10.77874,0,0.0446836,3.753774,10.64593,0,0.1316575,7.299372,10.57962,0.0234716,6.328787,224.9583,262.4576,100,0,0,261.8633,100,0,0
202504010230,202504010300,0,-96.29436,-1.072528,0.2895555,260.9819,355.9142,7.281319,11.32612,0,0.1025967,5.984716,10.11788,0,0.1163605,6.591106,10.71228,0.0072953,0.1455586,7.974351,11.33602,0.0709763,0.1100138,6.307855,11.31359,0.0350432,0.0700431,4.666932,11.11236,0,0.0788801,5.008473,11.17935,0.0099161,0.0798157,5.045342,10.80093,0,0.0459955,3.798575,10.66802,0,0.1326245,7.345364,10.57962,0.0240518,6.19311,220.0897,262.5522,100,0,0,261.9242,100,0,0
202504010300,202504010330,0,-87.1998,-0.959361,0.2926111,271.0629,357.0108,7.592998,11.22171,0,0.1014392,5.935053,9.986724,0,0.1182384,6.676111,10.57962,0.0056126,0.1457862,7.985649,11.26882,0.0686305,0.1112309,6.361695,11.29122,0.0346077,0.0703118,4.677137,11.11236,5.86e-05,0.0809456,5.090043,11.17935,0.011182,0.0825992,5.155819,10.80093,0,0.0460352,3.799935,10.66802,0,0.1336853,7.395976,10.60171,0.0262465,6.841325,221.77,262.5869,100,0,0,261.9431,100,0,0
202504010330,202504010400,0,-103.5626,-1.126278,0.3141667,252.1531,354.2753,6.907201,11.06567,0,0.1000553,5.875951,9.899414,0,0.1149731,6.528656,10.46932,0.008644299,0.1444822,7.921019,11.20172,0.0670015,0.1069056,6.17141,11.26882,0.0374936,0.0700211,4.666099,11.09005,0.0005904,0.0803455,5.066276,11.17935,0.0139781,0.0799854,5.052042,10.82312,0,0.0440242,3.731353,10.66802,0,0.1310674,7.271381,10.57962,0.0282811,6.724542,219.2625,262.5685,100,0,0,261.9481,100,0,0
202504010400,202504010430,0,-85.26534,-1.024028,0.2292778,266.6297,350.6418,6.198766,10.52633,0,0.1020769,5.962389,9.747039,0,0.1168031,6.611094,10.35925,0.0076009,0.1499251,8.192527,11.1347,0.070527,0.1106314,6.335148,11.22409,0.0351648,0.0700508,4.667225,11.11236,0.0005703,0.0780173,4.974598,11.17935,0.0132723,0.0805059,5.072624,10.82312,0,0.0473409,3.844802,10.66802,0,0.1356708,7.491178,10.57962,0.0243816,4.588959,236.0002,262.6415,100,0,0,262.0651,100,0,0
202504010430,202504010500,0,-42.06964,-0.4351389,0.001222223,298.6394,340.2727,4.385157,6.352082,0,0.1013027,5.92921,9.61676,0,0.1158889,6.569847,10.24942,0.007745,0.1478753,8.089742,11.06774,0.0675077,0.1087342,6.251501,11.17935,0.0350988,0.071578,4.72539,11.09005,1.03e-05,0.0796455,5.038623,11.20172,0.0104692,0.0806904,5.079932,10.8453,0,0.044706,3.754536,10.66802,0,0.1350326,7.460512,10.60171,0.0282025,7.395078,299.4889,263.7285,100,0,0,262.9824,100,0,0
202504010500,202504010530,0,-45.86297,-0.5424166,0.1193333,290.7385,335.9397,3.65956,4.713528,0,0.1032791,6.014094,9.443512,0,0.1155547,6.554799,10.11788,0.0054461,0.1481717,8.104565,10.97866,0.067626,0.1086947,6.249766,11.1347,0.0403232,0.0710026,4.703433,11.09005,0,0.0771291,4.939842,11.20172,0.0120857,0.0781914,4.981425,10.8453,0,0.044199,3.737292,10.69015,0,0.1321808,7.324241,10.60171,0.0251912,6.51379,297.2671,264.5972,100,0,0,263.7761,100,0,0
202504010530,202504010600,0,-28.47845,-0.1503333,0.1334167,307.8361,336.0307,3.812026,4.400774,0.4343031,0.0981329,5.79434,9.270813,0,0.1142864,6.497857,9.986724,0.00849,0.1442792,7.910982,10.91192,0.0702178,0.1061908,6.140241,11.09005,0.0351273,0.0705749,4.687144,11.06774,0,0.0791855,5.020495,11.20172,0.0127361,0.0798199,5.045506,10.86752,0,0.046476,3.815053,10.69015,0,0.1355872,7.487156,10.57962,0.0241814,5.142769,295.4312,265.1677,100,0,0,264.1042,100,0,0
202504010600,202504010630,0.5297592,-3.127334,4.353361,0.23375,322.1562,329.4031,2.603374,3.01701,13.54116,0.0987908,5.822203,9.098632,0,0.1169848,6.619309,9.855835,0.0074073,0.1491896,8.155572,10.8453,0.0702803,0.1094121,6.281326,11.06774,0.037528,0.0709222,4.700367,11.0455,0.0041352,0.0761323,4.900982,11.20172,0.0143023,0.080836,5.085697,10.8897,0,0.0453211,3.775512,10.69015,0,0.1338189,7.402361,10.60171,0.028455,5.551972,306.0344,445.7071,8.055555,0.2777778,91.66666,275.4693,33.61111,61.66667,4.722222
202504010630,202504010700,3.979499,7.646694,8.738722,1.579306,318.2139,317.7266,0.2040219,0.4607202,26.01832,0.100404,5.890816,8.884155,0,0.1147349,6.517965,9.72528,0.0063277,0.1453261,7.962816,10.75659,0.0649822,0.1115307,6.37499,11.02319,0.0386222,0.0692932,4.638503,11.0455,0,0.0763893,4.910986,11.20172,0.0127971,0.0775789,4.957428,10.86752,0,0.045918,3.795923,10.71228,0,0.1334649,7.385446,10.60171,0.0240466,6.240095,303.2985,594.6877,0,0,100,284.5986,5.555556,57.5,36.94444
202504010700,202504010730,44.69952,8.793361,15.16608,7.247388,316.5565,315.6818,-0.187124,-0.09162614,49.08802,0.0988685,5.8255,8.563964,0,0.1144979,6.507336,9.551696,0.0044633,0.1474404,8.068018,10.69015,0.0684588,0.1084724,6.240006,10.97866,0.0350033,0.068778,4.619023,11.02319,0,0.0802468,5.062375,11.20172,0.0118023,0.0854776,5.271326,10.86752,0,0.0457428,3.789925,10.69015,0,0.133382,7.381489,10.55755,0.0222435,4.730297,313.5322,466.4092,0,0,100,313.1638,0,0,100
202504010730,202504010800,61.86714,18.16322,47.62033,29.74325,316.0544,315.7682,-0.4414601,-0.1002403,139.497,0.0985349,5.811359,8.266722,0,0.1150298,6.531204,9.313934,0.0075467,0.1466313,8.027677,10.6238,0.0691119,0.1081835,6.227326,10.93417,0.0365933,0.071081,4.706421,10.97866,0,0.0809242,5.089192,11.20172,0.0129298,0.0815575,5.114334,10.86752,0,0.0460351,3.799932,10.71228,0,0.1348167,7.450152,10.57962,0.0259774,4.876752,301.076,423.0263,0,0,100,294.7594,0,1.944445,98.05556
202504010800,202504010830,71.21871,13.13642,51.83016,36.93033,315.0165,316.78,-0.6127646,-0.1171012,148.9175,0.0979796,5.787855,8.03421,0,0.1148309,6.522273,9.120146,0.0065739,0.1445023,7.922016,10.51339,0.0695013,0.1097759,6.297361,10.86752,0.0383093,0.0691542,4.633245,10.97866,0.000271,0.0778718,4.968895,11.17935,0.013859,0.082106,5.136158,10.86752,0,0.0459845,3.798199,10.69015,0,0.1329322,7.360025,10.57962,0.0252462,2.864158,305.038,432.6499,0,0,100,279.3073,0,100,0
202504010830,202504010900,71.52925,33.87258,134.7172,95.49889,318.0804,323.4261,-0.9876976,-0.07728492,234.6394,0.098029,5.789942,7.80255,0,0.1157729,6.564622,8.927002,0.0045152,0.1462599,8.009194,10.40325,0.0679333,0.1111138,6.356503,10.80093,0.0337149,0.0701409,4.670645,10.93417,0,0.084619,5.236739,11.15704,0.0109353,0.0813236,5.105042,10.86752,0,0.0431513,3.701781,10.71228,0,0.1341863,7.419939,10.57962,0.0269597,2.088707,124.0446,444.9954,0,0,100,276.5803,0,99.72222,0.2777778
202504010900,202504010930,69.50066,47.5385,240.214,166.7626,302.3716,328.2844,-0.8712845,-0.003812917,400.8438,0.0983114,5.801893,7.592742,0,0.1154386,6.54958,8.734526,0.0052066,0.1458346,7.988051,10.31527,0.0671405,0.1109381,6.348723,10.75659,0.0379175,0.0704414,4.682065,10.93417,0,0.0789518,5.011295,11.17935,0.0129548,0.0801955,5.060345,10.86752,0,0.047444,3.848356,10.71228,0,0.1335877,7.391312,10.55755,0.0295842,3.666397,108.3268,394.1334,0,0,100,296.1795,0,0,100
202504010930,202504011000,68.71102,64.87597,346.6266,238.1074,290.3574,334.0005,-0.9248385,0.1972174,797.2004,0.0963409,5.718776,7.425384,0,0.1119777,6.394839,8.563964,0.0067775,0.1451522,7.954195,10.20553,0.0670479,0.1113412,6.366582,10.69015,0.0372025,0.0717571,4.732233,10.8897,0.0027903,0.0786491,4.999392,11.15704,0.0138845,0.0814956,5.111877,10.86752,0,0.0434204,3.710885,10.71228,0,0.1334072,7.382692,10.57962,0.0282713,3.176506,104.4831,710.6913,0,0,100,273.2891,73.33334,11.94445,14.72222
202504011000,202504011030,67.43971,104.9618,421.947,284.3577,292.0062,324.6336,-0.5644868,0.9559403,1022.27,0.0988165,5.823294,7.237701,0,0.1159396,6.572132,8.41513,0.0028678,0.1444518,7.919517,10.11788,0.0675758,0.110723,6.339199,10.64593,0.0356698,0.069821,4.658505,10.8453,0,0.0806139,5.076898,11.15704,0.0122502,0.0806994,5.080287,10.86752,0,0.0439765,3.729735,10.71228,0,0.1327144,7.349646,10.57962,0.0300815,3.044369,88.91809,532.1187,0,3.611111,96.3889,265.7549,100,0,0
202504011030,202504011100,63.07678,144.7528,536.3159,333.5498,266.9112,324.9245,-0.6144192,2.353909,1224.1,0.0999542,5.871642,7.071319,0,0.1158211,6.566792,8.245545,0.0065729,0.1480903,8.100491,10.00854,0.0678712,0.1101372,6.313305,10.57962,0.0362343,0.0691351,4.632522,10.82312,0.0014308,0.0787645,5.003927,11.1347,0.011874,0.0821227,5.136824,10.86752,0,0.0479043,3.864239,10.71228,0,0.1339281,7.407584,10.57962,0.0286074,2.488655,88.57878,267.0643,95.83334,4.166666,0,264.5146,100,0,0
202504011100,202504011130,52.60846,339.7288,879.413,462.4976,259.0261,336.2126,0.4247005,4.621475,1950,0.0975769,5.770843,6.926055,0,0.1124449,6.415624,8.118621,0.0048621,0.1454684,7.969875,9.877655,0.065806,0.1097521,6.296309,10.49136,0.0361483,0.0676125,4.575107,10.77874,0,0.0802415,5.062165,11.09005,0.0106687,0.0776954,4.961987,10.8453,0,0.0428685,3.692221,10.71228,0,0.1334397,7.384243,10.57962,0.0267344,2.248285,108.9777,264.6573,100,0,0,262.5769,100,0,0
202504011130,202504011200,39.34161,494.2391,960.127,376.8942,258.1783,347.1722,2.579064,6.377944,2109.051,0.0967511,5.736029,6.781158,0,0.1182944,6.678653,7.949829,0.004784,0.1472468,8.058354,9.790527,0.0661815,0.1087047,6.250205,10.42526,0.0363132,0.0705888,4.687675,10.73443,0.0021756,0.0808586,5.086594,11.09005,0.0120953,0.0813954,5.107893,10.8453,0,0.0457907,3.791566,10.73443,0,0.1347691,7.447868,10.57962,0.0316286,1.522102,107.6745,262.8201,100,0,0,262.0127,100,0,0
202504011200,202504011230,28.46597,301.68,517.3964,150.4707,284.8385,350.0842,4.820504,7.80797,1177.871,0.0971679,5.753586,6.657196,0,0.1140078,6.485383,7.823547,0.0046597,0.1448105,7.937267,9.681854,0.0701375,0.1075745,6.200645,10.35925,0.0345696,0.0712566,4.713119,10.69015,0,0.0789767,5.012273,11.06774,0.0113306,0.0814344,5.109444,10.8453,0,0.0445264,3.748422,10.71228,0,0.1331573,7.370763,10.57962,0.0239494,0.8461217,146.3392,262.9559,100,0,0,262.8844,100,0,0
202504011230,202504011300,25.21976,31.93216,65.98128,16.55864,311.3916,328.8821,1.506055,3.883268,180.5018,0.0970822,5.749975,6.471679,0,0.1156645,6.559742,7.739532,0.0030948,0.1467741,8.034788,9.573364,0.0671454,0.1110639,6.354294,10.27133,0.0374582,0.069598,4.650048,10.64593,0,0.0775153,4.95494,11.0455,0.0143188,0.0805503,5.074379,10.8453,0,0.0467183,3.823376,10.69015,0,0.1310817,7.272061,10.57962,0.030234,4.990104,300.8088,271.1544,82.5,5.833334,11.66667,265.1667,100,0,0
202504011300,202504011330,22.49406,106.6384,166.1621,38.56602,303.5561,324.5138,1.489015,1.519553,420.6917,0.0991776,5.838617,6.266174,0,0.1190786,6.714321,7.571807,0.0053053,0.1493556,8.163903,9.486755,0.0627316,0.1088066,6.254682,10.20553,0.0356374,0.0692387,4.636442,10.60171,0,0.0774336,4.951744,11.02319,0.017404,0.0813589,5.106444,10.82312,0,0.0438322,3.724837,10.71228,0,0.1366817,7.539884,10.57962,0.029426,4.263434,142.8128,283.0226,0,51.66667,48.33333,270.9005,76.66666,23.33333,0
202504011330,202504011400,22.36068,100.2954,161.5073,36.60489,304.7264,329.3334,2.313688,1.734719,399.4284,0.1015172,5.938396,6.204681,0,0.1147272,6.517621,7.467224,0.0009612,0.1461475,8.003603,9.400268,0.0665117,0.1109583,6.349617,10.13977,0.0329754,0.0683655,4.603455,10.55755,0.0009563,0.0804633,5.070937,11.00094,0.0108808,0.0801908,5.060159,10.80093,0,0.0456901,3.788122,10.71228,0,0.1318198,7.307082,10.57962,0.0243088,4.671008,343.0394,268.9106,95.83334,4.166666,0,266.3902,100,0,0
202504011400,202504011430,24.78357,25.97747,47.29438,11.85567,310.4038,319.8651,0.4174508,0.1338914,135.4308,0.1029393,5.999455,6.122711,0,0.1145338,6.508946,7.362762,0.0024879,0.1467271,8.032446,9.292358,0.0638774,0.1071252,6.181,10.05224,0.0361681,0.0685751,4.611362,10.51339,0.0003839,0.0817084,5.120332,10.95642,0.012758,0.0810879,5.095689,10.82312,0,0.0433667,3.709066,10.71228,0,0.1340468,7.413264,10.55755,0.0290027,4.988636,226.5958,274.2914,54.44445,43.61111,1.944445,271.0086,100,0,0
202504011430,202504011500,23.37772,374.678,558.0202,123.3787,278.5259,338.4894,5.165052,2.132333,1248.641,0.1085783,6.244652,5.979492,0,0.1153404,6.545162,7.237701,0.0030389,0.1466152,8.026877,9.184661,0.0673781,0.1089505,6.261009,9.986724,0.0366941,0.0699709,4.664192,10.46932,0,0.0810284,5.093325,10.93417,0.0141773,0.0792676,5.023728,10.80093,0,0.0468441,3.8277,10.69015,0,0.1346678,7.443007,10.57962,0.025018,3.499199,133.3531,268.3181,89.16666,10.83333,0,274.3799,51.66667,48.33333,0
202504011500,202504011530,19.19229,425.6558,666.2538,128.0136,238.0773,350.6618,9.673174,4.817154,1469.54,0.1077523,6.208431,6.677856,0,0.1159873,6.574282,7.216857,0.0015989,0.1445564,7.924692,9.098632,0.06512,0.1099982,6.307168,9.899414,0.0338723,0.0693291,4.639862,10.40325,0,0.0806592,5.078695,10.91192,0.0111826,0.079055,5.015358,10.77874,0,0.0463316,3.810099,10.71228,0,0.1323411,7.331867,10.57962,0.0286468,3.11738,162.6307,266.4536,100,0,0,270.1561,100,0,0
202504011530,202504011600,19.10424,285.8809,498.7017,95.35369,235.802,353.2692,9.95979,5.117466,1099.295,0.1065991,6.158035,7.634643,0,0.1178172,6.656997,7.509034,0.0006714,0.1459562,7.994096,8.991302,0.0628368,0.1084047,6.237031,9.834046,0.03539,0.0718565,4.736033,10.35925,0,0.0804564,5.070665,10.8897,0.009494,0.0821311,5.137157,10.77874,0,0.0457086,3.788755,10.71228,0,0.135612,7.488352,10.57962,0.0205758,3.045949,107.7085,266.3255,100,0,0,267.1677,100,0,0
