"""TIMESTAMP_START""","""TIMESTAMP_END""","""CO2""","""CO2_SIGMA""","""H2O""","""H2O_SIGMA""","""FC""","""FC_SSITC_TEST""","""LE""","""LE_SSITC_TEST""","""ET""","""ET_SSITC_TEST""","""H""","""H_SSITC_TEST""","""G""","""SG""","""FETCH_MAX""","""FETCH_90""","""FETCH_55""","""FETCH_40""","""WD""","""WS""","""WS_MAX""","""USTAR""","""ZL""","""TAU""","""TAU_SSITC_TEST""","""MO_LENGTH""","""U""","""U_SIGMA""","""V""","""V_SIGMA""","""W""","""W_SIGMA""","""PA""","""TA_1_1_1""","""RH_1_1_1""","""T_DP_1_1_1""","""TA_1_1_2""","""RH_1_1_2""","""T_DP_1_1_2""","""TA_1_1_3""","""RH_1_1_3""","""T_DP_1_1_3""","""TA_1_1_4""","""VPD""","""T_SONIC""","""T_SONIC_SIGMA""","""PBLH""","""TS_1_1_1""","""TS_1_1_2""","""SWC_1_1_1""","""SWC_1_1_2""","""ALB""","""NETRAD""","""SW_IN""","""SW_OUT""","""LW_IN""","""LW_OUT""","""P"""
202503200230,202503200300,418.7852,0.2950879,1.522534,0.0433989,0.4166567,1,6.177006,2,0.008887803,2,-23.30924,1,10.80969,-6.776155,55.18337,156.4751,79.22446,59.88484,26.05634,5.028688,7.585755,0.3213997,0.02406435,0.1124083,4,107.7997,4.981713,0.6928915,0,0.7035165,0.0,0.3496349,85.24595,-0.4474647,21.73001,-19.74371,0.851176,19.87573,-19.68837,-0.419808,31.04446,-15.48183,-0.3745642,5.227451,0.9840949,0.1847042,225.8693,3.302932,1.627683,16.76514,10.0868,0.0,-49.73622,-2.259898,0.3790538,265.2488,312.3461,0.0
202503200300,202503200330,419.0702,0.4876247,1.627308,0.05984781,1.35063,4,10.6993,3,0.0153887,3,-35.13574,3,-7.018511,-23.99162,62.53095,177.6978,89.8624,67.91642,28.99051,4.738248,7.67637,0.3478674,0.0285684,0.1317894,3,90.80415,4.669584,0.9529339,0,0.7851873,-1.490116e-08,0.3236865,85.18778,-0.8990158,24.00103,-18.9771,0.3811675,21.97687,-18.92209,-0.833706,33.60334,-14.89391,-0.842809,4.922552,0.522597,0.3424036,207.3958,3.170848,1.596239,16.76544,10.05192,0.0,-58.64029,-2.783578,0.2296789,254.9557,310.5827,0.0
202503200330,202503200400,418.6257,0.6112713,1.612629,0.04819848,0.05217015,7,4.452829,7,0.006402713,7,-13.86836,7,22.58659,5.964403,77.11983,217.2631,110.4999,83.54883,28.08044,3.476805,5.482429,0.3134713,0.01539212,0.1071402,7,168.5362,3.1054,0.6063961,0,1.633875,1.490116e-08,0.2244243,85.19553,-1.17688,24.27714,-19.08118,0.1380224,22.17255,-19.02468,-1.122559,34.05328,-14.98971,-1.079674,4.825707,0.2781139,0.436867,274.362,3.043627,1.591121,16.69362,10.05465,0.0,-54.8109,-2.811116,0.318244,257.1978,308.8793,0.0
202503200400,202503200430,418.6666,0.4306395,1.617748,0.05937255,1.018466,5,10.31187,5,0.01483257,5,-21.48855,5,11.72454,-4.102914,67.67562,192.0781,97.2218,73.48213,35.94702,4.074303,6.692355,0.3002141,0.02690046,0.09812888,7,96.43438,3.938469,0.7950218,0,1.018848,7.450581e-09,0.2530581,85.18941,-0.7744361,23.63427,-19.04803,0.5603873,21.56294,-18.99074,-0.7542322,33.38248,-14.90125,-0.6776114,5.01364,0.7013764,0.3988728,213.5156,3.115781,1.520039,16.69077,10.05576,0.0,-36.29753,-1.510402,0.4830764,276.2545,310.5585,0.0
202503200430,202503200500,419.2263,0.5206526,1.614296,0.05326044,0.5269044,7,7.301251,7,0.01051127,7,-27.26173,7,10.03687,-5.3635,53.51784,153.8632,77.21742,58.32764,39.33844,5.002972,8.49877,0.2507447,0.05930648,0.06819481,3,43.74108,4.936053,0.9505838,0,0.8084524,0.0,0.283425,85.15427,0.1896531,21.98591,-19.07537,1.500356,20.11663,-19.01935,0.1677199,31.27091,-14.87992,0.2477442,5.467726,1.641343,0.5713616,156.2403,3.048892,1.478172,16.68797,10.0585,0.0,-45.45771,-1.893788,0.3915521,271.7162,314.8885,0.0
202503200500,202503200530,419.4723,0.5073966,1.66273,0.06225299,0.5066376,7,7.593326,7,0.01093936,7,-22.18511,7,20.02647,5.057957,56.63259,161.0384,81.39229,61.51418,42.81656,4.48497,9.096511,0.2969115,0.02895207,0.09533037,1,89.60083,4.37801,0.9689199,0,0.959493,7.450581e-09,0.3126968,85.12772,0.910215,21.48676,-18.73464,2.232397,19.65809,-18.67811,0.9031065,30.29499,-14.61988,0.9870006,5.796342,2.378246,0.6445776,206.0879,3.075367,1.499088,16.61943,10.0054,0.0,-43.67099,-1.821126,0.4412081,276.7064,318.1151,0.0
202503200530,202503200600,420.1155,0.5287449,1.716439,0.05722635,0.3964138,7,6.380066,7,0.009193878,7,-18.48087,7,12.40969,-1.803883,52.95664,152.449,76.44249,57.73867,29.36139,4.209343,7.716597,0.2131903,0.06514469,0.04911079,1,39.82105,4.159438,0.7393159,0,0.6563969,7.450581e-09,0.2441724,85.14954,1.161777,21.78699,-18.35302,2.406192,20.03626,-18.29967,1.179793,30.32277,-14.36292,1.185466,5.838606,2.556704,0.5597587,151.9794,3.096466,1.511068,16.61346,9.995432,0.0,-46.62243,-2.27376,0.02159649,275.5768,319.9039,0.0
202503200600,202503200630,419.9814,0.5346405,1.708838,0.04778444,0.677791,3,4.626352,3,0.006661768,3,-12.82552,3,16.1939,2.271455,47.83461,1592.617,202.8716,124.241,41.68802,3.664798,5.562736,0.17598,0.08033633,0.03355119,4,32.29087,3.613485,0.4880095,0,0.6256244,3.72529e-09,0.1918549,85.12843,0.3390533,22.9994,-18.40769,1.609837,21.09283,-18.35306,0.3943925,31.88613,-14.43807,0.4084994,5.437896,1.759016,0.2847009,143.7944,3.065057,1.533835,16.61295,9.984831,10.4339,-39.65845,-0.7001417,0.2168013,277.5695,316.311,0.0
202503200630,202503200700,419.3588,0.3287773,1.719911,0.06838338,0.7662087,8,8.197438,8,0.01181193,8,-2.433139,8,36.62961,23.16525,70.93301,197.057,101.1087,76.50043,36.89722,3.62426,6.01202,0.2713974,0.00343196,0.07960107,8,755.8742,3.476503,0.5683188,0,1.024117,7.450581e-09,0.2157122,85.13939,1.121055,21.89015,-18.33618,2.437614,20.03099,-18.27974,1.104968,30.61001,-14.31794,1.219137,5.850812,2.588437,0.4783181,645.6676,3.183342,1.528009,16.59175,9.985498,26.91429,-26.70836,21.22156,5.481437,276.408,318.8565,0.0
202503200700,202503200730,419.9774,0.3947365,1.844028,0.1091588,0.03891327,8,9.598013,8,0.01384089,8,6.437932,8,60.16525,47.32995,56.52637,156.1702,80.40393,60.85096,21.78461,3.652302,7.83359,0.2322685,-0.01940254,0.05813478,8,-133.7005,3.48929,0.860967,0,1.125557,0.0,0.2451918,85.15406,1.909466,22.19001,-17.52205,3.240263,20.29979,-17.46475,1.931366,30.37863,-13.69005,2.048607,6.176173,3.402397,0.5897613,1449.822,3.647509,1.552765,16.54317,9.987156,22.53686,7.428182,47.55142,10.73035,293.9849,323.3778,0.0
202503200730,202503200800,420.8,0.7880035,1.688253,0.1220228,-1.145048,8,13.48033,8,0.01947173,8,2.176771,8,109.3114,97.58518,54.40253,150.4389,77.40584,58.57978,13.74741,3.622223,6.638462,0.284166,-0.004474918,0.08643374,9,-579.7044,3.409428,0.7379631,0,1.253465,1.490116e-08,0.3146863,85.11833,3.719094,17.85839,-18.57397,4.987344,16.4196,-18.52018,3.68353,25.25361,-14.43008,3.766932,7.316611,5.136629,0.40017,1234.014,4.497249,1.674146,16.53757,9.987299,22.87526,71.25274,159.8545,36.56462,281.2776,333.3148,0.0
202503200800,202503200830,422.1978,0.5757996,1.65242,0.0981466,-0.2485059,4,22.3043,3,0.03224135,3,39.93389,3,55.91786,46.15487,63.85476,176.3675,90.82482,68.73794,19.49652,3.838252,6.867134,0.340623,-0.03633273,0.1238703,3,-71.39925,3.753432,0.8893758,0,0.8223619,-1.490116e-08,0.3087536,85.13623,4.50374,16.53191,-18.81162,5.70809,15.25659,-18.76072,4.460572,23.48545,-14.63454,4.487965,7.795042,5.854682,0.2951734,1479.968,5.437305,1.885076,16.53756,9.986369,21.97384,126.1026,235.3581,51.89742,282.5775,339.9356,0.0
202503200830,202503200900,422.356,0.307611,1.611268,0.09427019,0.671223,1,19.79128,1,0.02861209,1,48.18932,1,84.05516,75.80342,57.38742,158.5236,81.62481,61.77532,20.71423,4.160614,7.378174,0.3118714,-0.05665403,0.1037925,1,-45.78897,4.099017,0.7998666,0,0.7399462,1.490116e-08,0.3230608,85.13286,4.588058,16.02907,-19.10929,5.8468,14.73937,-19.05625,4.584536,22.8806,-14.84921,4.62153,7.919678,5.989579,0.3549374,1492.36,5.907047,2.088289,16.5355,9.985786,21.3482,144.6356,254.8929,54.4556,284.4976,340.2993,0.0
202503200900,202503200930,422.6724,0.2867225,1.627296,0.1089624,0.7678173,1,27.18929,1,0.03932747,1,68.53465,1,101.4264,94.33859,60.31426,166.5957,85.78774,64.9259,28.43405,4.418458,6.900499,0.345931,-0.05901354,0.1274185,1,-43.95821,4.356365,0.7818265,0,0.7544528,1.490116e-08,0.3367395,85.11022,5.104,15.61008,-19.003,6.382474,14.33695,-18.94916,5.12373,22.24209,-14.73742,5.157792,8.25841,6.527256,0.4528513,1493.246,6.571221,2.299085,16.60087,9.983001,21.10212,187.0535,313.2629,66.16524,283.2737,343.3178,0.0
202503200930,202503201000,423.2064,0.5719418,1.639445,0.1274172,1.056663,3,31.7034,3,0.04589203,3,124.4176,3,164.5413,159.3003,59.24627,163.6472,84.26814,63.77592,22.45972,4.939714,8.650328,0.3822163,-0.07883642,0.1550274,3,-32.90522,4.856373,0.9467339,0,0.905315,2.980232e-08,0.380463,85.07046,5.974066,14.79593,-18.92635,7.180788,13.65432,-18.87558,5.931265,21.13682,-14.67499,5.948941,8.79817,7.326943,0.6866173,1498.594,7.822929,2.674773,16.6094,9.980111,21.17394,321.874,511.7991,108.4631,268.3589,349.8209,0.0
202503201000,202503201030,424.1107,0.7251824,1.555843,0.1321216,0.3632289,3,41.40633,3,0.05997699,3,148.5142,3,233.8038,232.3952,58.25548,160.8195,82.84161,62.6979,29.73184,3.546768,7.326419,0.338317,-0.1360133,0.1211033,3,-19.07262,3.387179,1.303025,0,1.011146,1.490116e-08,0.3439397,85.02792,6.798449,13.27186,-19.53807,7.770154,12.43109,-19.49743,6.624562,19.46687,-15.09218,6.606622,9.292046,7.909424,0.7939392,1718.547,9.849402,3.123902,16.61004,9.974537,21.01366,431.0436,652.4288,137.1915,273.4675,357.6611,0.0
202503201030,202503201100,425.5241,1.385719,1.573859,0.208349,-1.345617,2,65.11191,1,0.09441277,1,178.5533,2,0.0391674,4.547577,53.59386,147.9316,76.20569,57.67622,35.28027,2.120825,5.923759,0.3186961,-0.1967386,0.106999,4,-13.18567,1.67301,1.274123,0,1.130711,1.490116e-08,0.359594,84.99207,8.257255,12.16148,-19.43616,8.785155,11.7114,-19.41398,7.718709,18.28976,-14.94687,7.694874,10.04131,8.926111,0.9617685,1836.287,11.49512,3.638503,16.61353,9.96781,20.61148,485.0894,722.9873,149.2892,282.0099,370.6186,0.0
202503201100,202503201130,426.0956,0.8094661,1.345587,0.2075268,2.374365,4,62.88576,2,0.09125897,2,107.042,1,-104.0644,-95.49564,60.86162,168.1067,86.56654,65.51531,111.7742,3.820729,11.61368,0.4223532,-0.05136263,0.1872368,3,-50.50618,3.284485,1.865721,0,1.678522,0.0,0.4065143,84.93303,8.606694,10.13333,-21.31586,9.651654,9.454522,-21.27313,8.571501,15.71271,-16.09891,8.568494,10.90693,9.773195,0.6288688,1490.078,10.05791,3.889516,16.68393,9.99737,20.27024,275.768,451.3028,91.44626,281.8993,365.9879,0.0
202503201130,202503201200,425.0543,0.3847157,1.211679,0.1494517,0.09830614,2,42.4883,1,0.0616778,1,88.25647,1,-19.37859,-12.64112,52.1746,144.1466,74.21026,56.16384,118.2534,4.793678,9.680729,0.3748166,-0.06025468,0.1472212,1,-43.05276,4.642729,1.365665,0,1.157463,3.72529e-09,0.4373454,84.88971,8.860862,8.956872,-22.47907,10.03615,8.291598,-22.43161,8.900509,14.38637,-16.86547,8.922268,11.33344,10.14564,0.5553274,1493.684,9.498962,4.086572,16.69043,10.02049,20.47206,229.7726,396.3133,81.14838,277.3885,362.7809,0.0
202503201200,202503201230,425.2441,1.066825,1.30105,0.198454,-0.7460959,2,68.20352,1,0.09911594,1,183.9581,1,476.5074,482.4658,57.76741,159.5685,82.16465,62.18392,107.247,4.369687,8.949114,0.4309087,-0.08222401,0.1936607,2,-31.54954,3.91669,1.430504,0,1.875716,7.450581e-09,0.4427018,84.83602,10.09462,8.85201,-21.70092,11.07354,8.280443,-21.66105,10.05215,14.08762,-16.19334,10.06712,12.15975,11.19092,0.965336,1499.25,11.98536,4.483405,16.6952,10.01426,20.59299,497.8517,762.4074,157.424,264.7488,371.8805,0.0
202503201230,202503201300,426.5617,0.6250388,1.357963,0.1729205,1.261653,3,50.51799,3,0.07345908,3,189.3627,3,52.3106,61.41519,57.114,157.6779,81.2192,61.4699,147.1647,3.800629,8.927602,0.3711389,-0.1318574,0.1432445,3,-19.67376,3.418587,1.697399,0,1.534687,7.450581e-09,0.3867567,84.78061,10.89573,8.766818,-21.173,11.51067,8.395421,-21.14774,10.68553,13.92352,-15.82249,10.64526,12.50624,11.63363,1.04196,1706.525,15.10126,4.881722,16.69348,10.00639,20.55159,614.3129,933.9511,191.9339,252.5866,380.2909,0.0
202503201300,202503201330,427.2036,0.6922542,1.483281,0.2403655,1.332164,3,74.91826,3,0.1089751,3,219.495,3,56.45218,68.52297,57.23367,157.9876,81.38578,61.59633,104.0119,2.908926,7.593364,0.3715057,-0.1531078,0.1432712,3,-16.94316,2.220075,1.531846,0,1.716255,7.450581e-09,0.3861273,84.73426,11.3158,9.303001,-20.19889,11.87903,8.923417,-20.17545,11.02356,14.48953,-15.07108,10.98359,12.73868,12.01354,1.069085,1761.137,15.30648,5.305651,16.74001,9.997025,20.75069,573.8348,889.5704,184.5819,254.27,385.4238,0.0
202503201330,202503201400,427.0531,0.6671198,1.556795,0.2348222,0.9738673,3,80.32738,3,0.1168837,3,228.0139,3,60.07311,74.18352,56.84202,156.9282,80.83249,61.17723,105.8438,2.555674,9.048027,0.3958501,-0.1316072,0.1623408,4,-19.71116,1.645236,1.455414,0,1.947726,-3.72529e-09,0.4149764,84.67691,11.68082,9.520426,-19.63503,12.32652,9.091596,-19.60817,11.38647,14.64923,-14.64329,11.35043,13.09554,12.46796,1.063366,1705.777,15.496,5.64208,16.77038,10.03039,21.06848,536.0707,847.0462,178.464,256.3069,388.8184,0.0
202503201400,202503201430,426.781,0.5443829,1.532674,0.1689024,-0.09005877,1,50.84516,1,0.07399663,1,168.7515,1,-218.5222,-203.9562,44.23611,122.1162,62.8949,47.60243,228.9413,3.759132,8.34341,0.2591847,-0.3461324,0.06950736,6,-7.494615,3.52062,1.418719,0,1.229319,1.490116e-08,0.3717215,84.61919,11.55239,9.438965,-19.79359,12.57656,8.822999,-19.75147,11.55979,14.21466,-14.86687,11.56142,13.34706,12.7158,0.9101907,1950.108,14.13124,5.858265,16.77577,10.05494,21.21116,478.9185,770.2086,163.3887,260.3511,388.2526,0.0
202503201430,202503201500,427.2837,0.7269814,1.67562,0.2175316,0.4027226,3,53.42393,3,0.07776549,3,150.5197,3,274.5108,287.7662,54.29426,149.9085,77.21,58.43554,217.4235,2.755312,9.732666,0.3471815,-0.1288487,0.1245647,4,-20.13315,1.459579,1.71749,0,2.247361,7.450581e-09,0.3854284,84.5831,11.99335,10.00597,-18.77659,12.91156,9.420594,-18.73855,11.77352,14.75959,-14.23715,11.79297,13.55409,13.06393,0.9520627,1697.337,14.59068,6.031804,16.83083,10.04674,21.31658,393.1391,650.0178,138.9549,272.0073,389.931,0.0
202503201500,202503201530,427.0796,0.9651578,1.830271,0.1527987,-0.01448825,1,42.06206,1,0.06124366,1,136.3971,1,-30.37426,-17.19256,53.032,146.4176,75.41294,57.07564,179.4263,3.662902,12.93421,0.3264746,-0.1401159,0.1099898,2,-18.51417,3.310007,1.345107,0,1.607042,1.490116e-08,0.3732556,84.55191,12.05125,10.8939,-17.6985,13.12368,10.17084,-17.6538,12.06127,15.51228,-13.39266,12.05766,13.62423,13.29064,0.7625258,1729.717,15.01899,6.360168,16.83867,10.04078,21.70602,290.3362,522.4439,113.7205,267.0445,385.4317,0.0
202503201530,202503201600,427.0984,0.6343688,1.816123,0.1727174,0.593931,3,44.0302,3,0.0641226,3,112.8514,3,-306.6476,-293.7248,59.03698,163.0701,83.97046,63.5506,143.2177,3.421744,9.223098,0.3696698,-0.08026875,0.1408835,3,-32.31805,3.042519,1.822069,0,1.460596,-7.450581e-09,0.3696054,84.53402,12.43894,10.54156,-17.79233,13.28436,9.982638,-17.75713,12.27765,15.30566,-13.38339,12.25792,13.79425,13.44967,0.7112522,1498.878,14.23117,6.514866,16.79552,10.03474,21.77103,210.284,403.3907,88.15202,280.7455,385.7001,0.0
202503201600,202503201630,426.6374,0.6997901,1.818187,0.1263988,0.7500859,4,28.99675,3,0.04221882,3,45.70655,3,-124.8233,-113.2188,67.69482,186.9666,96.28829,72.87265,155.5783,2.974899,10.7913,0.3986124,-0.02629396,0.1638839,4,-98.65879,2.396888,1.575252,0,1.694657,7.450581e-09,0.3358816,84.49903,12.06945,10.8031,-17.77502,13.18668,10.0688,-17.7286,12.02778,15.48627,-13.43894,12.02967,13.6879,13.35255,0.4734052,1466.778,12.57862,6.626797,16.76594,10.03029,21.64323,113.9759,271.9331,59.80317,282.618,380.772,0.0
202503201630,202503201700,425.9774,0.4192618,1.798881,0.1104449,0.6714054,3,23.30902,3,0.03392849,3,32.69411,3,47.1227,56.4205,66.15174,182.7103,94.09331,71.21149,145.1509,3.499583,7.305541,0.3558091,-0.02655916,0.1306958,3,-97.67364,3.32175,1.039655,0,1.055948,7.450581e-09,0.3085815,84.49195,11.77965,10.89091,-17.90028,12.97366,10.10438,-17.85071,11.74805,15.64469,-13.5406,11.77593,13.48944,13.13753,0.2611593,1467.255,11.57176,6.61121,16.71214,10.04543,22.56511,64.1439,186.5909,42.3667,295.0558,375.1361,0.0
202503201700,202503201730,426.7244,1.013709,1.940794,0.1862024,1.08634,9,26.87718,7,0.03911806,7,16.97797,7,-162.746,-155.2187,50.74748,140.2123,72.18071,54.6278,186.5192,3.544199,6.848623,0.2333695,-0.05130072,0.05625056,3,-50.56712,3.183108,1.068024,0,1.460141,1.490116e-08,0.2819068,84.50346,11.62256,11.90663,-17.02566,12.77914,11.06356,-16.97721,11.63532,16.58631,-12.94252,11.59168,13.18498,12.9555,0.4909822,1490.048,10.74219,6.558094,16.66024,10.029,22.28209,24.83668,154.3253,35.75989,282.8211,376.5498,0.0
202503201730,202503201800,425.6342,0.40858,1.923291,0.1525387,0.56893,1,17.81932,1,0.02592079,1,-0.8839628,8,-63.67763,-58.95695,56.14253,155.4465,79.9186,60.47789,214.1534,4.755147,8.094339,0.2668299,-0.0003124431,0.0736765,1,-8302.727,4.699213,0.8853262,0,0.7504538,1.490116e-08,0.3209055,84.49402,11.05385,12.21629,-17.1264,12.38898,11.23734,-17.07052,11.06523,17.16488,-12.96599,11.08907,12.81892,12.5637,0.1175139,1000.0,9.803597,6.463814,16.59072,10.02372,28.20791,-12.38109,75.02784,21.88072,305.182,370.7102,0.0
202503201800,202503201830,426.2978,0.4125858,1.998789,0.1424733,0.7867414,3,11.66776,3,0.01696237,3,-25.71167,3,-108.8702,-106.1872,60.42802,173.5304,87.17237,65.84886,202.1545,3.677531,6.723707,0.2484806,0.05724445,0.06403547,3,45.3167,3.53604,1.036812,0,0.9948708,0.0,0.2725852,84.50046,10.40014,13.26347,-16.6602,11.71976,12.21794,-16.60469,10.44395,18.2592,-12.71309,10.3686,12.13736,11.90066,0.4527406,157.9529,8.902626,6.348097,16.55726,10.02461,32.28729,-70.16983,29.37745,9.084266,276.679,367.142,0.0
202503201830,202503201900,425.2126,0.4832404,1.940614,0.1301267,0.7630224,3,4.658057,4,0.006765912,4,-30.26615,3,-33.73806,-33.61317,23.70027,950.8118,108.7207,65.02372,211.9834,2.510479,7.02337,0.1860997,0.1632327,0.03604086,3,15.89222,2.230922,0.8840326,0,1.12558,1.490116e-08,0.219294,84.51186,9.543504,13.63188,-17.00957,10.92246,12.51524,-16.9516,9.533014,18.84149,-13.07296,9.489272,11.47533,11.09768,0.4810861,125.9698,8.172268,6.222277,16.4981,10.02488,0.0,-87.2975,-3.824531,0.9230503,276.1218,358.6717,0.0
202503201900,202503201930,424.9326,0.7383886,1.935908,0.1056395,1.098649,3,10.79312,3,0.01567373,3,-26.64918,3,-48.02632,-49.33027,76.54372,218.7546,110.2594,83.3052,167.7201,1.424099,4.682553,0.2761312,0.04332256,0.07943087,4,59.87942,1.02699,0.7785535,0,0.977649,-7.450581e-09,0.2254167,84.5308,9.227293,13.88658,-17.03451,10.76328,12.61621,-16.96987,9.300958,19.10099,-13.09587,9.265966,11.33877,10.93811,0.3916282,173.782,7.88036,6.094118,16.44374,10.02801,0.0,-75.13472,-3.671285,1.369057,285.6443,355.7387,0.0
202503201930,202503202000,424.597,0.6145294,1.910522,0.1046978,1.166666,3,8.932613,3,0.01296648,3,-27.58816,3,-51.85426,-53.7737,66.87579,192.9325,96.63683,72.98135,173.181,2.177683,4.701,0.2258156,0.08238911,0.05321881,4,31.48632,1.765871,0.699649,0,1.267209,7.450581e-09,0.2182355,84.55382,8.83013,14.08929,-17.18636,10.3138,12.83856,-17.12391,8.862177,19.44422,-13.24424,8.807659,10.97864,10.48619,0.4857854,142.9199,7.280615,5.924683,16.37594,10.03072,0.0,-89.5747,-4.539579,1.090189,270.4843,354.4292,0.0
202503202000,202503202030,424.355,0.5868984,1.940667,0.1174543,0.5708408,7,3.288828,7,0.004771747,7,-14.48933,7,-66.60372,-70.36795,28.57986,1254.983,135.9738,80.77993,214.3489,1.946199,3.891734,0.1356022,0.2009583,0.01923026,3,12.9088,1.836252,0.561867,0,0.6506412,0.0,0.1917556,84.5784,8.357548,14.79198,-16.99704,9.767437,13.55187,-16.93755,8.361288,20.3255,-13.12106,8.252086,10.50542,9.941733,0.6637881,122.727,6.736755,5.746226,16.3519,10.03341,0.0,-104.8486,-5.639232,1.189281,252.8976,350.9177,0.0
202503202030,202503202100,423.5707,0.7872726,1.93051,0.1198277,0.1034325,9,1.06619,9,0.001545731,9,-6.187577,9,-30.21439,-36.45055,102.2493,5299.563,574.8718,325.4269,225.2159,2.45989,7.02857,0.07719642,0.4665027,0.006251572,9,5.560803,2.375812,0.8889321,0,0.6493409,0.0,0.1487668,84.59416,7.585317,15.51916,-17.05834,8.996595,14.20189,-16.99862,7.546815,21.30019,-13.23196,7.487364,9.9022,9.169917,0.7449006,114.74,6.418178,5.530701,16.29414,9.989353,0.0,-103.1512,-5.42381,1.147618,250.1953,346.775,0.0
202503202100,202503202130,423.3907,1.176987,2.028535,0.1492863,0.5300014,7,3.916207,7,0.005670579,7,-49.89739,7,-17.79418,-25.10363,103.051,298.1161,149.0421,112.5449,215.2844,1.200296,2.767356,0.2568866,0.102655,0.06956106,4,25.27037,0.4801962,0.8656753,0,0.804739,0.0,0.1446052,84.61012,6.277541,17.85723,-16.47057,7.623372,16.43353,-16.4132,6.246585,23.90211,-12.92629,6.132306,8.802258,7.804457,0.9893485,136.1635,5.957034,5.416998,16.24366,9.961798,0.0,-93.97241,-5.334323,0.8862792,252.0219,339.7737,0.0
202503202130,202503202200,422.9569,0.4673385,2.242463,0.09262716,0.1654009,7,2.23236,7,0.003227754,7,-23.83979,7,-25.68998,-33.77928,46.13957,2448.172,236.9475,137.626,16.4932,2.610488,4.667652,0.1393778,0.306776,0.02059431,8,8.456104,2.55681,0.6560646,0,0.4723612,1.490116e-08,0.1732947,84.63873,4.693177,22.02906,-15.24156,6.015405,20.21818,-15.1841,4.731255,28.4451,-12.06068,4.684854,7.512489,6.214387,0.719642,117.8871,5.920236,5.08765,16.20896,9.966447,0.0,-92.32902,-4.871037,0.1246551,247.3986,334.7319,0.0
202503202200,202503202230,422.3671,0.31274,2.287721,0.04405064,0.4919534,3,1.693804,3,0.002447666,3,-24.30989,3,-23.7275,-33.69274,24.89898,889.7491,108.7991,66.12447,12.80954,2.525089,4.77038,0.1955796,0.1133128,0.04064862,8,22.89352,2.440261,0.5124768,0,0.6701009,0.0,0.2196206,84.66047,4.10636,23.38257,-14.99193,5.487149,21.35274,-14.93163,4.131624,30.26477,-11.79303,4.17989,7.128821,5.689746,0.4198986,133.5799,5.68248,4.863155,16.14423,9.974394,0.0,-89.3684,-4.45723,0.6389076,247.0493,331.3216,0.0
202503202230,202503202300,422.054,0.2784194,2.293785,0.03952507,0.1344072,9,1.138623,9,0.001644857,9,-17.97247,9,-13.77152,-24.80537,137.7836,5327.088,783.2809,441.9952,8.933289,2.687449,4.166321,0.084903,1.024439,0.007671778,9,2.532245,2.653759,0.5501776,0,0.3874135,0.0,0.1497961,84.68348,3.762629,24.03134,-14.95242,5.05515,22.06232,-14.89587,3.790586,31.08973,-11.75615,3.798043,6.854308,5.258051,0.3874718,111.4481,5.513822,4.630851,16.11888,9.926988,0.0,-82.28069,-4.018657,0.4733967,252.1868,329.9754,0.0
202503202300,202503202330,421.5876,0.6924372,2.285046,0.09435018,-0.3129776,8,-2.679342,8,-0.003868613,8,18.12563,8,-18.93895,-30.99869,41.2975,282.9575,89.00514,65.2325,15.58777,2.305551,4.482676,0.1034789,-0.5678866,0.01141954,6,-4.568041,2.211753,0.6552005,0,0.581922,0.0,0.1010187,84.69309,3.297599,24.78666,-15.00049,4.499531,22.95507,-14.94797,3.253825,32.17313,-11.81512,3.215613,6.540774,4.701411,0.9584463,2008.639,5.381491,4.450652,16.06918,9.9082,0.0,-70.85515,-3.616274,-0.1018764,260.8104,328.1511,0.0
202503202330,202503210000,421.8526,0.775531,2.464168,0.06939486,-0.5073322,9,-0.2507863,9,-0.000361577,9,-1.909094,9,-30.40384,-42.69279,22.39651,526.6004,82.43447,52.61248,11.34561,1.640638,2.894403,0.1364887,0.02648336,0.01997482,6,97.95318,1.52242,0.692665,0,0.5117723,1.117587e-08,0.1096189,84.68548,1.65555,29.98746,-14.08396,2.952282,27.50749,-14.02641,1.723127,37.92602,-11.11199,1.704448,5.507678,3.168522,0.6918904,215.1665,4.957334,4.329668,16.06778,9.915153,0.0,-76.90884,-4.322717,-0.01875975,248.1492,320.754,0.0
202503210000,202503210030,420.3622,0.4185812,2.41328,0.02919097,0.02023775,9,1.258557,9,0.001814716,9,-0.6629715,9,-25.48767,-38.98992,149.6578,5349.797,688.0318,411.7648,7.16623,3.11483,4.992953,0.0572225,0.1104997,0.003509928,5,23.47635,3.105951,0.3910896,0,0.2820344,0.0,0.126614,84.68938,1.863174,28.93617,-14.33456,3.164871,26.51378,-14.27691,1.817634,37.31885,-11.22546,1.901266,5.661974,3.376849,0.5213485,134.2134,4.786612,3.989806,15.99756,9.920467,0.0,-83.44442,-3.741292,0.7611901,241.4823,320.4243,0.0
202503210030,202503210100,420.4067,0.322118,2.428885,0.04231915,0.09896381,9,0.7966157,9,0.001148664,9,-12.75392,9,-13.08818,-27.93235,136.0562,5336.491,789.0404,442.763,9.533874,3.364707,6.096366,0.09197189,0.5716874,0.009067931,9,4.537672,3.343979,0.5015606,0,0.393748,1.490116e-08,0.1591344,84.70287,1.861697,29.13263,-14.25385,3.138999,26.7351,-14.19724,1.838006,37.50788,-11.14375,1.888754,5.633033,3.352359,0.4377366,113.6279,4.575258,3.742768,15.99227,9.870958,0.0,-85.94598,-4.166534,0.5005572,240.0941,321.373,0.0
